signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,mexh,1981312182.4339583,0.6873809935952917,1942.845018134506,-39.24540847438314,109,53,77316.83279050632,,False,11.449846862229517,716808.4385633589,0.0377632251683766,5.895157041612389e-06,0.5316230058650333,86032.45547885158,,,,[],[],3,44291.283282247176,12855.668825299625,106539.58059176298,"[25, 58, 84]","[12855.668825299625, 106539.58059176298, 13478.600429678947]","[0, 0, 73]","[36, 108, 108]",743213635089.8676,110243.58144398285,-110243.58144398285,0.0,,,,CWT,uc1.l0063472831,743170124645.3876,,0.0,-5.0,8.0,0.0,-5.0,,109349.38144398286,44014.574191338084,129830.04984674153,44014.57419133809,,0.0,44014.574191338084,,,12851.468825299624,0.0,-9.5,105645.38059176298,109349.38144398286,,85364.05547885159,1.0,0.004746858766130013,0.35594069099106707,0.9999999999999999,1.0,0.7031576818311916,0.10927356049432407,,0.18339717233051378,0.7022833289354344,0.7022833289354344,0.7022833289354349,,1.0,0.7022833289354344,0.9999999999999998,,,,,0.0,,1.0,1.0,,0.6489274468239501,0.6489274468239501,0.5,2.9977867909383424,1.0,1,2.0057909576854183,1.0,1,0.0,0.6761834909015499,0.8795421442330192,2,0,0.646639849010339,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,0.1111111111111111,,,2,1.25,1.0,0.9957965328140197,1.0,0.0038740074633420996,0.31280044782635663,0.9981115800973981,0.9579524680073126,0.7031576818311918,0.1092735604943241,,0.20245583900494823,0.8035959219967452,0.8035959219967452,0.8035959219967455,,0.9992525945752047,0.8328871561235089,0.9999999999999998,,,,,0.0,,1.0,0.9500000000000001,1.0,0.6456294788217474,0.6456294788217474,0.6785714285714285,3.2890090340908973,0.9633430405929942,2,1.9646728624172198,1.0,1,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,1,1.5,1.5,0.7071067811865476,2,0.09375,0.13192390185661293,0.894797829443016,1,1.0,1
raw,mexh,1984657553.0672777,0.6913622987709884,1971.0320282796888,-36.46377912759227,109,53,77562.76247499253,,False,11.463291471576657,709096.264169462,0.03768872094002376,1.5738302171851037e-06,0.40701290801548357,86072.42232122175,,,,[],[],3,44752.11683184021,15101.165127689557,103562.94843819732,"[24, 58, 84]","[15101.165127689557, 103562.94843819732, 15592.236929633771]","[0, 0, 72]","[36, 108, 108]",742428699620.9246,110245.75056858282,-110245.75056858282,0.0,,,,CWT,uc1.l0063472831,742380847448.9246,,0.0,-4.5,12.0,0.0,-9.0,,109014.75056858282,44234.250165173544,126488.35049552063,44234.25016517355,,0.0,44234.250165173544,,,15091.165127689557,0.0,-13.5,102337.94843819732,109014.75056858282,,85427.42232122175,1.0,0.0,0.19447970618993365,1.0,1.0,0.6816104053273744,0.10202890398715486,,0.2714476057237911,0.8213707056561088,0.8213707056561088,0.8213707056561088,,0.9999999999999999,0.8442629732140412,1.0,,,,,0.0,,1.0,1.0,1.0,0.6358332508377441,0.6358332508377441,0.55,3.3071327037497538,1.0,1,1.6106955768207785,0.9835863702332961,2,0.0,0.7429635141129748,1.0,1,0,0.5683027165006376,1.0,1,0.5,0.95,1.25,1.1428571428571428,0.9125,1,mexh,0.14285714285714285,,,2,1.25,,1.0,0.20129672887396344,0.1984302389725991,0.3564723259044078,0.9999999999999999,1.0,0.5616881434752339,0.10659888387894939,,0.2534310209845455,0.8086308070553453,0.8086308070553453,0.8086308070553454,,0.9999999999999999,0.8111645239297512,0.9660426022272182,,,,,0.6666666666666666,,0.9988583123340077,1.0,0.2,0.6427349460246421,0.6427349460246421,0.39285714285714285,3.414161825538615,1.0,1,1.824998135939626,0.9289068785193346,2,0.7071067811865476,0.9646446609406726,1.5,1.3333333333333333,0.9448223304703363,2,1.5,1.5,0.7071067811865476,2,0.09375,0.13192390185661293,0.894797829443016,1,1.75,2
raw,gaus2,871984446.2542025,0.6764756794183833,1409.8239394394282,-32.52816363641938,109,53,48685.41431255633,,False,11.535944992428565,448893.1721569276,0.042330355205062196,1.553326708273627e-06,0.6309515919404262,52707.138941070356,,,,[],[],3,51618.976019204965,26832.32294274518,85319.85720414978,"[21, 58, 87]","[42704.74791071992, 26832.32294274518, 85319.85720414978]","[0, 37, 0]","[37, 72, 108]",302707481034.8162,79513.60582208214,-79513.60582208214,0.0,,,,CWT,uc1.l0063472831,302659628862.8162,,0.0,-4.5,12.0,0.0,-4.5,,78282.60582208214,51101.1093525383,147088.9280576149,51101.10935253829,,0.0,51101.1093525383,,,26822.32294274518,0.0,-13.5,84094.85720414978,78282.60582208214,,52062.138941070356,0.503941727351451,0.34341338793124665,0.4898859054131911,0.36830175680487476,0.8330097087378641,1.0,0.009909092505701295,,0.557428336276236,0.9812359547022929,0.9812359547022929,0.9812359547022924,,0.6064598950270876,0.9836406641146096,0.8061143759848829,,,,,0.0,,0.36154358129957886,1.0,1.0,0.3648670719823991,0.3648670719823991,1.0,2.9751669471209743,0.8996212772918414,2,1.5234919025706422,0.930334628153022,4,0.0,0.713473490055291,0.960307574332379,2,0,0.5069230826777614,0.8919948259251242,2,1.0,0.9,2.5,2.2857142857142856,0.825,2,gaus,0.8392857142857143,1.0,0.11249999999999998,1,1.75,,0.5064240184241144,0.1975071012196541,0.4737000262702587,0.5924714258158325,0.3719099405404844,0.8427787934186471,0.8159251818984956,0.016357262008354835,,0.5204305707966003,0.9660164606538109,0.9660164606538109,0.9660164606538106,,0.6064598950270877,0.9450780578318528,0.7787408294692064,,,,,0.6666666666666666,,0.3628025717340212,1.0,0.2,0.37690412336730295,0.37690412336730295,0.7142857142857142,3.0523701217292247,0.8940320575600385,3,1.6476145297636433,0.8386202921012069,4,0.7071067811865476,0.9646446609406726,3.5,3.428571428571429,0.8948223304703362,3,10.9375,10.5,5.359959576962001,16,0.68359375,1.0,0.22148437499999998,2,2.75,3
raw,gaus4,296010991.9255962,0.6709364722174139,841.7311574571829,-27.333992574487237,109,53,23190.400702522118,,False,11.641220699224442,420903.79107204755,0.0439059546713025,1.1515013364397523e-06,0.5462389100584517,13854.30070187429,,,,[],[],3,52424.96767538701,28054.752792429954,65577.04152356977,"[20, 58, 91]","[63643.10871016131, 28054.752792429954, 65577.04152356977]","[0, 38, 38]","[38, 72, 108]",92457202843.01292,52997.65853460876,-52997.65853460876,0.0,,,,CWT,uc1.l0063472831,92409350671.01292,,0.0,-9.0,12.0,0.0,-9.0,,51766.65853460876,51907.10100872034,149506.90302616102,51907.10100872035,,0.0,51907.10100872034,,,28044.752792429954,0.0,-13.5,64352.04152356977,51766.65853460876,,13209.30070187429,0.06598557080255725,0.7966456424218821,0.9179325582175678,0.04130417144170809,0.7708737864077673,0.8795579398105555,0.0,,0.587228581654685,1.0,1.0,0.9999999999999999,,0.1481946417415505,0.9999999999999999,0.596289840826023,,,,,0.0,,0.05626916202836203,0.55,1.0,0.13107522391964632,0.13107522391964632,0.55,2.293975486362232,0.6936448252473312,3,1.6375741120108638,1.0,1,0.0,0.5535809052921368,0.7450983726341633,4,0,0.4960428098717198,0.8728496195234415,3,1.2583057392117916,0.8741694260788209,2.75,2.0869565217391304,0.7995847130394105,3,gaus,0.8392857142857143,1.0,0.11249999999999998,1,2.5,,0.07065940814621613,0.1232384212644678,0.8369972961922276,0.9344365743047601,0.046780125717763146,0.7842778793418649,0.7197510820016522,0.006650201555237531,,0.5482529072350182,0.9844894655810899,0.9844894655810899,0.9844894655810901,,0.14819464174155048,0.9607960430169206,0.5760413895132249,,,,,0.6666666666666666,,0.05867602347091347,0.55,0.2,0.1475431028752237,0.1475431028752237,0.39285714285714285,2.4016257764529754,0.703430563392846,5,1.6552477417093054,0.8425055251553607,3,1.4142135623730951,0.9292893218813453,4.0,3.75,0.8646446609406726,5,10.9375,10.5,5.359959576962001,16,0.68359375,1.0,0.22148437499999998,2,4.25,4
raw,gaus8,290528666.19655263,0.6602042582655357,797.282123364855,-26.721922521015674,109,53,22750.774457807478,,False,11.585335935305327,547091.7462665645,0.04052308971610888,8.412695932335874e-07,0.5149009052177596,5159.2550227528955,,,,[],[],3,51337.6250355067,42341.844306206964,56240.316634728995,"[20, 58, 93]","[56240.316634728995, 42341.844306206964, 55430.714165584155]","[0, 37, 37]","[37, 72, 108]",79466330036.1124,42683.69945889456,-42683.69945889456,0.0,,,,CWT,uc1.l0063472831,79418477864.1124,,0.0,-4.5,12.0,0.0,-9.0,,41452.69945889456,50819.758368840034,146244.8751065201,50819.75836884004,,0.0,50819.758368840034,,,42331.844306206964,0.0,-13.5,55015.316634728995,41452.69945889456,,4514.2550227528955,0.05843362266876731,0.8500535658293812,0.6907074284473934,0.03819168897902011,0.6504854368932037,0.8350024638016809,0.04467437551890827,,0.9355175513364224,0.9746859084801316,0.9746859084801316,0.9746859084801316,,0.045637467258167606,0.9779300401786154,0.49706012651358,,,,,0.0,,0.03740696985406693,1.0,1.0,0.04013675858735266,0.04013675858735266,0.55,2.262944588370201,0.6842618035267795,4,1.5040766954969826,0.9184785497433441,5,0.0,0.5748488141254253,0.7737241509251476,3,0,0.4525069403054794,0.7962427895678935,5,0.9574271077563381,0.9042572892243662,4.25,4.067796610169492,0.7396286446121831,4,gaus,0.8392857142857143,1.0,0.11249999999999998,1,3.25,,0.06314525019649797,0.06589883132527458,0.8798074725949463,0.7529071201361629,0.04368542137733563,0.6709323583180985,0.6841731219942521,0.05041373122435681,,0.8734251589804015,0.9595680091490238,0.9595680091490238,0.9595680091490241,,0.0456374672581676,0.939591312950992,0.48018125808056905,,,,,0.6666666666666666,,0.039884755560754034,1.0,0.2,0.058328105075129505,0.058328105075129505,0.39285714285714285,2.3668554901216305,0.6932464279862416,6,1.527101663384932,0.7772803771036336,8,1.4142135623730951,0.9292893218813453,7.0,6.857142857142858,0.7896446609406726,7,10.9375,10.5,5.359959576962001,16,0.68359375,1.0,0.22148437499999998,2,5.75,5
raw,gaus6,284123560.1013342,0.6747446771680803,820.6784861212519,-27.107193647199374,109,53,23436.99846530536,,False,11.618760160928765,512998.3783112924,0.039922398737511876,9.656833595444336e-07,0.4922802493122775,4257.444923487438,,,,[],[],3,50464.482159558356,33843.08607823071,59171.39753445341,"[19, 58, 93]","[58378.96286599093, 33843.08607823071, 59171.39753445341]","[0, 38, 38]","[38, 72, 108]",86969657324.26202,47353.94165363545,-47353.94165363545,0.0,,,,CWT,uc1.l0063472831,86921805152.26202,,0.0,-9.0,12.0,0.0,-9.0,,46122.94165363545,49946.61549289169,143625.44647867506,49946.61549289169,,0.0,49946.61549289169,,,33833.08607823071,0.0,-13.5,57946.39753445341,46122.94165363545,,3612.4449234874382,0.07022165437772347,0.8164356316049682,0.8266089420646953,0.03455531613685022,0.8135922330097082,0.802841064356334,0.03260428594189355,,0.7283358626112055,0.9543585361680235,0.9543585361680235,0.9543585361680232,,0.03500070937162481,0.9602077257178954,0.5282113410742592,,,,,0.0,,0.04830148043541393,0.55,1.0,0.08131441450028831,0.08131441450028831,0.55,2.1608098354342946,0.6533786300695722,6,1.601125037700245,0.977742030700607,3,0.0,0.5304115397653607,0.7139133075715297,6,0,0.4852655896417391,0.8538857470711997,4,1.5,0.85,4.75,4.363636363636364,0.6875,5,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.0,,0.07487429422701228,0.08889400992733575,0.8528603530924488,0.8614784195016312,0.04006981905572214,0.824497257769652,0.6584919468448572,0.038589733302124195,,0.6799945823395404,0.9395559252448087,0.9395559252448087,0.9395559252448087,,0.035000709371624805,0.9225637833440306,0.5102746584573059,,,,,0.6666666666666666,,0.05073830138365937,0.55,0.2,0.09872536126657544,0.09872536126657544,0.39285714285714285,2.2686156734452263,0.664472215838021,9,1.6202523975471037,0.8246932242722785,7,1.4142135623730951,0.9292893218813453,8.0,7.875,0.7646446609406726,8,10.9375,10.5,5.359959576962001,16,0.68359375,1.0,0.22148437499999998,2,6.5,6
raw,gaus7,301508653.3172319,0.6572615544400208,865.0701932543716,-27.52281722886172,109,53,23591.79002797476,,False,11.661404732628212,608599.6519384981,0.038319483647218086,4.847286877445687e-07,-0.07239640583318441,0.0,,,,[],[],3,41117.084868877784,4987.035398498687,93510.26315828312,"[29, 66, 106]","[93510.26315828312, 24853.956049851527, 4987.035398498687]","[4, 50, 4]","[79, 79, 108]",93179695077.83388,56442.02398987142,-56442.02398987142,0.0,,,,CWT,uc1.l0063472831,93131842905.83388,,0.0,-9.0,12.0,0.0,-13.5,,55211.02398987142,40599.218202211116,115583.25460663335,40599.218202211116,,0.0,40599.218202211116,,,4977.035398498687,0.0,-13.5,92285.26315828312,55211.02398987142,,645.0,0.07288068091874894,0.7801692070513214,1.0,0.04442536042480928,0.6174757281553396,0.0,0.0664500455591575,,0.02488658809396449,0.7367446380182142,0.7367446380182142,0.7367446380182141,,0.0,0.7704821736485422,0.8931611351651771,,,,,0.0,,0.05731818987893031,0.55,1.0,0.16144429037082997,0.16144429037082997,0.10000000000000009,1.7705946161392392,0.5353866248341566,7,1.285748718204621,0.7851545214193587,6,0.0,0.4234978986844942,0.5700117039934444,7,0,0.36877157458705384,0.648899897677403,7,0.5,0.95,6.75,6.7200000000000015,0.6375,6,gaus,0.8392857142857143,1.0,0.11249999999999998,1,4.75,,0.07752001491626852,0.0,0.8237902838296638,0.9999999999999998,0.04988348684801544,0.6398537477148077,0.017415925700367207,0.07174542687319813,,0.023234809578290827,0.7253173349522852,0.7253173349522852,0.7253173349522852,,0.0,0.7402762236565954,0.8628317072231839,,,,,0.6666666666666666,,0.05972110684208763,0.55,0.2,0.17733661419887614,0.17733661419887614,0.07142857142857145,1.9180575898234087,0.5617945744328676,13,1.334077958312036,0.6790331275155211,13,0.0,1.0,13.0,13.0,0.675,11,10.9375,10.5,5.359959576962001,16,0.68359375,1.0,0.22148437499999998,2,8.75,7
raw,gaus5,300251498.9432013,0.6626276614159599,834.941097667361,-27.871097967122402,109,53,24116.537151244273,,False,11.617402634827656,603725.3056027606,0.03610752882241126,5.466360416792196e-07,-0.057159025210672,0.0,,,,[],[],3,36447.37318591921,4407.761084290549,83893.01515920833,"[29, 66, 106]","[83893.01515920833, 21041.343314258756, 4407.761084290549]","[4, 50, 4]","[79, 79, 108]",100972841825.9256,64986.761148168436,-64986.761148168436,0.0,,,,CWT,uc1.l0063472831,100924989653.9256,,0.0,-9.0,12.0,0.0,-13.5,,63755.761148168436,35929.50651925254,101574.11955775763,35929.50651925255,,0.0,35929.50651925254,,,4397.761084290549,0.0,-13.5,82668.01515920833,63755.761148168436,,645.0,0.0818948448953767,0.7497789749400913,0.8210892973018125,0.04371163578759325,0.6776699029126213,0.021664070518072176,0.06472437865001168,,0.010765109704601927,0.6280305081954158,0.6280305081954158,0.6280305081954158,,0.0,0.6757003215989523,0.7909500512163825,,,,,0.0,,0.06863350593120567,0.55,1.0,0.23678347662696192,0.23678347662696192,0.10000000000000009,1.6058123203113097,0.4855602916963623,8,1.2124596458096528,0.7403998615493558,7,0.0,0.3966933904493798,0.5339338781972256,8,0,0.3515047292865113,0.6185167149137091,9,0.816496580927726,0.9183503419072274,8.0,7.937007874015748,0.5591751709536137,8,gaus,0.8392857142857143,1.0,0.11249999999999998,1,6.25,,0.08648907173512782,0.011442227839574715,0.7994303927386979,0.8570687923533307,0.04917383891934728,0.6965265082266909,0.034714886535976985,0.07005494381439284,,0.010050605295166881,0.6182894193819253,0.6182894193819253,0.6182894193819255,,0.0,0.6492101952575342,0.7640914457088256,,,,,0.6666666666666666,,0.07099387585332691,0.55,0.2,0.2512479707578572,0.2512479707578572,0.07142857142857145,1.75807498669765,0.5149360447846663,14,1.2826774765827926,0.6528707659781388,14,0.0,1.0,14.0,14.0,0.65,12,10.9375,10.5,5.359959576962001,16,0.68359375,1.0,0.22148437499999998,2,9.5,8
raw,morl,223257836.03595847,0.6508568461138999,623.0823764795311,-25.003493566562184,109,53,19349.141707709336,,False,11.415460263477112,424944.4215904606,0.05160756354060734,5.559937787139512e-07,0.6008432102471413,10425.295151240969,,,,[],[],3,50047.30756299724,44986.96581531133,57516.80033879792,"[20, 57, 96]","[47638.15653488245, 57516.80033879792, 44986.96581531133]","[0, 37, 72]","[72, 72, 108]",53703195879.94658,38131.51261486643,-38131.51261486643,0.0,,,,CWT,uc1.l0063472831,53655343707.94658,,0.0,-9.0,12.0,0.0,-9.0,,36900.51261486643,49529.44089633057,142373.9226889917,49529.44089633057,,0.0,49529.44089633057,,,44976.96581531133,0.0,-13.5,56291.80033879792,36900.51261486643,,9780.295151240969,0.0,0.9999999999999999,0.0,0.0,0.5456310679611648,0.9571927668969125,0.0014305061432724406,,1.0,0.9446464219458912,0.9446464219458912,0.944646421945891,,0.10774987197970551,0.9517402691435632,0.510626458903928,,,,,0.0,,0.0,0.55,1.0,0.0,0.0,0.55,2.2002400797649,0.665301418739618,5,1.2017017364005398,0.7338304432065714,8,0.0,0.5360039904189196,0.7214405286898314,5,0,0.35775062014305,0.6295071442662172,8,1.7320508075688772,0.8267949192431123,6.5,6.153846153846153,0.5883974596215562,7,morl,1.0,,,3,6.0,,0.005004031198613174,0.013171801992061583,1.0,0.20110308946812266,0.005711878692838297,0.5722120658135279,0.7817432100334493,0.00805154174893457,,0.9336277632981663,0.9299944511045992,0.9299944511045992,0.9299944511045992,,0.10774987197970548,0.9144282845729946,0.4932869131256202,,,,,0.6666666666666666,,0.002618440715708839,0.55,0.2,0.01895201910326763,0.01895201910326763,0.39285714285714285,2.303943993060006,0.6748197978859828,7,1.2536629610760477,0.6381026506029168,15,5.656854249492381,0.717157287525381,11.0,9.545454545454547,0.5835786437626904,14,16.0,16.0,2.8284271247461903,2,1.0,0.5276956074264517,0.14169131777206448,3,11.25,9
raw,gaus1,1644065639.9540446,0.6022156828803877,1521.4526473241356,-36.444228152616375,109,53,68217.85284164155,,False,11.427947883984999,3245519.7757120184,0.042950113660123315,1.3755898798448777e-06,0.048227310756158,0.0,,,,[],[],1,9470.922138067246,9470.922138067246,9470.922138067246,[34],[9470.922138067246],[3],[40],728115353315.2189,151548.41533063672,-151548.41533063672,0.0,,,,CWT,uc1.l0063472831,728067501143.2189,,0.0,-14.5,14.0,0.0,-14.5,,150317.41533063672,8953.05547140058,1702.9221380672461,8953.05547140058,,0.0,8953.05547140058,,,9460.922138067246,0.0,-14.5,8245.922138067246,150317.41533063672,,645.0,0.8394721113344157,0.001705976249176011,0.0507741465014,0.8066356490125536,0.0,0.1714993388353513,0.9999999999999999,,0.13419423067384206,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,1.0,,0.9792176328189397,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.3298670856116224,0.40212087168554445,9,1.1501698524409476,0.7023620146440843,9,0.0,0.2938151331066273,0.3954637442155065,10,0,0.41001246027612814,0.7214684152854444,6,1.7320508075688772,0.8267949192431123,8.5,8.181818181818183,0.4883974596215562,9,gaus,0.8392857142857143,1.0,0.11249999999999998,1,7.0,,0.8402753978975459,0.16465631440502262,0.1997976979469696,0.24166639824298403,0.8077401227289132,0.05850091407678226,0.15435973519225454,0.9862616490750021,,0.1252874594315373,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.9999999999999999,,0.9781540895216237,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.3266632825902729,0.3885765673632004,17,1.4257103122825163,0.725673133454088,11,4.242640687119285,0.7878679656440357,14.0,13.357142857142858,0.5439339828220179,16,10.9375,10.5,5.359959576962001,16,0.68359375,1.0,0.22148437499999998,2,12.5,10
