wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,change_point_indices,change_point_prominences,num_change_points,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,max_autocorrelation_diff,prominence_min_diff,prominence_max_diff,avg_prominence_diff,upper_envelope_diff,prominence_threshold_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,distance_factor_diff,lower_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_num_peaks_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,top_wavelet_rank
db7,1,periodic,6.080890462290324e-27,325.08637635550775,2334964.8885250106,0.6785714285714286,428.25095711203465,72,raw,5.881714868236385e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.62327159302856, 498.90401311981464, 150.76000064312814, 14.623271593028505, 162.6232715930285, 212.10907453855526, 59.225432503698016, 660.8087658370312, 507.62327159302856, 324.8022220078462, 385.06259244967526, 258.7534568139429, 455.4930863721142, 173.62327159302856, 539.8437037751623, 26.623271593028704, 587.753456813943, 247.37672840697155, 589.5361116470509, 132.9128400540226, 256.4362338414048, 126.62327159302845, 47.62327159302839]",23,5.544739324904977,153620.38404991102,0.5499977070309928,1.1607609471199103e-06,1.0,23,638.1664492613813,14.623271593028505,1164.6232715930287,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069714, 916.1163579651424, 420.24654318605684, 14.623271593028505, 1036.8698147790856, 938.6232715930287, 1164.6232715930287, 507.62327159302856, 628.2465431860569, 886.8698147790855, 918.2465431860569, 500.6232715930282, 422.3767284069713, 988.1163579651422, 225.75345681394313, 1046.1163579651425, 247.37672840697155, 959.3629011511994, 473.37672840697167, 1048.3905556627435, 126.62327159302845, 47.62327159302839, 611.6232715930287]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348124,706.0145990095825,-706.0145990095825,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,5.684341886080802e-14,2.2737367544323206e-13,0.0,515.9854009904175,0.0,7.485724651662167,172.17166698822984,12.355289869053548,0.0,515.9854009904175,0.9130434782608695,83.0,1.0,92,0.0,0.9142812005556066,0.8446808022939505,0.002139455585515246,0.60177733065057,0.010913882259825779,,0.7755329050418832,0.3877664525209416,0.7755329050418833,125,1.2170553344372552,0.7647249111168662,46,0,0,0.7755329050418832,0.7755329050418833,133,0,0,0.47475853426909365,0.7299803125213925,44,48.61412689057918,0.9249781992429333,87.0,66.6831149966162,0.895359469991837,1,db,219.8827160493827,218.0,160.3620664939717,162,0.4147093951770858,0.8898546899184091,0.44274701640051717,3,1.5,1
bior3.3,1,reflect,3.1582484596581665e-27,327.93158522901797,2363122.5780196763,0.6794871794871795,390.250712257276,72,raw,3.986934239542784e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.6232715930285, 498.9040131198147, 150.76000064312814, 14.623271593028448, 162.6232715930285, 212.10907453855543, 59.22543250369807, 660.8087658370312, 507.6232715930285, 324.8022220078463, 385.0625924496752, 258.75345681394316, 455.493086372114, 173.62327159302833, 539.8437037751623, 26.62327159302862, 587.7534568139429, 247.3767284069715, 589.5361116470508, 132.9128400540226, 256.4362338414048, 126.6232715930285, 47.623271593028505]",23,5.2356427001747035,158134.95181826525,0.7132007298389276,1.16076094711991e-06,1.0,23,638.1664492613813,14.623271593028448,1164.6232715930284,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069714, 916.1163579651425, 420.2465431860569, 14.623271593028448, 1036.8698147790853, 938.6232715930284, 1164.6232715930284, 507.6232715930285, 628.2465431860569, 886.8698147790856, 918.246543186057, 500.62327159302845, 422.3767284069713, 988.1163579651425, 225.75345681394305, 1046.1163579651425, 247.3767284069715, 959.3629011511994, 473.37672840697155, 1048.3905556627435, 126.6232715930285, 47.623271593028505, 611.6232715930286]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348124,706.0145990095824,-706.0145990095824,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,0.0,0.0,0.0,515.9854009904176,0.0,7.485724651662167,172.17166698822984,12.355289869053516,0.0,515.9854009904176,0.9130434782608695,83.0,1.0,92,0.0,0.9428667582422073,0.7301588776939087,0.0022894478248964905,0.6057541832189719,0.011854815274169381,,0.7755329050418832,0.3877664525209416,0.7755329050418833,131,1.1789878171019836,0.7408055559429982,84,0,0,0.7755329050418832,0.7755329050418833,139,0,0,0.45858481645083077,0.7051118905017971,85,29.341381471680343,0.954720090321481,109.75,103.90339014781063,0.8926764031854318,2,bior,272.5111111111111,234.0,180.2115202749286,135,0.5139690836024753,1.0,0.3402216414782673,4,2.5,2
bior3.3,1,zero,3.391050077910056e-27,327.6227061255636,2279139.9796318803,0.6794871794871795,376.62207757804265,72,raw,4.243519116345042e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.6232715930285, 498.90401311981464, 150.76000064312814, 14.623271593028448, 162.6232715930285, 212.10907453855543, 59.22543250369807, 660.8087658370312, 507.6232715930285, 324.8022220078463, 385.0625924496752, 258.75345681394316, 455.493086372114, 173.62327159302833, 539.8437037751623, 26.62327159302862, 587.7534568139429, 247.3767284069715, 589.5361116470508, 132.9128400540226, 256.4362338414049, 126.6232715930285, 47.623271593028505]",23,5.201983792594326,151736.59464468365,0.715785976799166,1.16076094711991e-06,1.0,23,638.1664492613813,14.623271593028448,1164.6232715930284,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069714, 916.1163579651425, 420.2465431860569, 14.623271593028448, 1036.8698147790853, 938.6232715930284, 1164.6232715930284, 507.6232715930285, 628.2465431860569, 886.8698147790856, 918.246543186057, 500.62327159302845, 422.3767284069713, 988.1163579651425, 225.75345681394305, 1046.1163579651425, 247.3767284069715, 959.3629011511994, 473.37672840697155, 1048.3905556627433, 126.6232715930285, 47.623271593028505, 611.6232715930286]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348122,706.0145990095824,-706.0145990095824,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,0.0,0.0,0.0,515.9854009904176,0.0,7.485724651662167,172.17166698822984,12.355289869053525,0.0,515.9854009904176,0.9130434782608695,83.0,1.0,92,0.0,0.9397634776668562,0.7176880754669241,0.0018420837752422176,0.6057541832189719,0.01052126003453237,,0.7755329050418832,0.3877664525209416,0.7755329050418833,134,1.1701333435225985,0.7352419333784476,140,0,0,0.7755329050418832,0.7755329050418833,117,0,0,0.4551138160325054,0.6997749417431364,128,9.810708435174291,0.9848600178469532,129.75,129.17788630864965,0.8923142681827358,3,bior,272.5111111111111,234.0,180.2115202749286,135,0.5139690836024753,1.0,0.3402216414782673,4,3.25,3
db17,1,periodic,7.276452989758613e-27,324.3068508801107,2681315.587699553,0.6634615384615384,425.28688609336893,72,raw,6.16790569236198e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.62327159302859, 498.9040131198147, 150.76000064312802, 14.623271593028505, 162.62327159302845, 212.10907453855526, 59.22543250369807, 660.808765837031, 507.62327159302816, 324.8022220078464, 385.06259244967515, 258.75345681394305, 455.49308637211413, 173.62327159302842, 539.8437037751623, 26.62327159302879, 587.7534568139431, 247.3767284069715, 589.5361116470511, 132.91284005402264, 256.43623384140466, 126.62327159302839, 47.623271593028505]",23,5.9639484844997,153659.8750544225,0.5061521386347165,1.1607609471199099e-06,1.0,23,638.1664492613813,14.623271593028505,1164.6232715930284,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069714, 916.1163579651425, 420.24654318605695, 14.623271593028505, 1036.8698147790851, 938.6232715930287, 1164.6232715930284, 507.62327159302816, 628.2465431860571, 886.8698147790858, 918.246543186057, 500.62327159302845, 422.3767284069713, 988.1163579651425, 225.7534568139431, 1046.1163579651425, 247.3767284069715, 959.3629011511995, 473.37672840697127, 1048.3905556627433, 126.62327159302839, 47.623271593028505, 611.6232715930287]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348122,706.0145990095825,-706.0145990095825,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,5.684341886080802e-14,0.0,0.0,515.9854009904175,0.0,7.485724651662167,172.17166698822984,12.355289869053486,0.0,515.9854009904175,0.9130434782608695,83.0,1.0,92,0.0,0.9064493782059011,0.9999999999999999,0.003984419356079269,0.5361592632719391,0.010922113034469348,,0.7755329050418832,0.3877664525209416,0.7755329050418833,130,1.2646943871241436,0.7946584476626941,18,0,0,0.7755329050418832,0.7755329050418833,135,0,0,0.4915030347736778,0.7557263598887535,26,63.91335280414153,0.9013682827096581,77.25,36.6579634464752,0.8910776598733475,4,db,219.8827160493827,218.0,160.3620664939717,162,0.4147093951770858,0.8898546899184091,0.44274701640051717,3,3.75,4
bior3.3,1,antisymmetric,3.290075882041767e-27,327.753989013016,2252818.4360182583,0.6923076923076923,376.62207757804265,72,raw,4.0461461341894595e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.6232715930285, 498.9040131198147, 150.76000064312814, 14.623271593028448, 162.6232715930285, 212.10907453855543, 59.22543250369807, 660.8087658370312, 507.6232715930285, 324.8022220078463, 385.0625924496752, 258.75345681394316, 455.493086372114, 173.62327159302833, 539.8437037751623, 26.62327159302862, 587.7534568139429, 247.3767284069715, 589.5361116470508, 132.9128400540226, 256.4362338414048, 126.6232715930285, 47.623271593028505]",23,5.195216177518972,149775.1036676913,0.6805018610957575,1.16076094711991e-06,1.0,23,638.1664492613813,14.623271593028448,1164.6232715930284,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069714, 916.1163579651425, 420.2465431860569, 14.623271593028448, 1036.8698147790853, 938.6232715930284, 1164.6232715930284, 507.6232715930285, 628.2465431860569, 886.8698147790856, 918.246543186057, 500.62327159302845, 422.3767284069713, 988.1163579651425, 225.75345681394305, 1046.1163579651425, 247.3767284069715, 959.3629011511994, 473.37672840697155, 1048.3905556627433, 126.6232715930285, 47.623271593028505, 611.6232715930287]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348122,706.0145990095824,-706.0145990095824,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,0.0,0.0,0.0,515.9854009904176,0.0,7.485724651662167,172.17166698822984,12.355289869053522,0.0,515.9854009904176,0.9130434782608695,83.0,1.0,92,0.0,0.9410824650310087,0.7151806384994123,0.0017018724389631459,0.6614301191765978,0.01011244313061379,,0.7755329050418832,0.3877664525209416,0.7755329050418833,132,1.1917077594106775,0.7487980082795432,75,0,0,0.7755329050418832,0.7755329050418833,141,0,0,0.4659015076553192,0.7163619052915211,66,38.45776904605882,0.9406515909783043,103.5,92.69385925593905,0.890464684378041,5,bior,272.5111111111111,234.0,180.2115202749286,135,0.5139690836024753,1.0,0.3402216414782673,4,4.75,5
db15,1,constant,8.263055028555025e-27,323.75464170910516,2539129.373799038,0.65,389.32600942932567,72,raw,6.513308411134253e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.62327159302856, 498.90401311981464, 150.76000064312808, 14.623271593028448, 162.6232715930284, 212.10907453855572, 59.2254325036979, 660.8087658370309, 507.6232715930281, 324.8022220078462, 385.06259244967544, 258.75345681394293, 455.493086372114, 173.6232715930284, 539.8437037751623, 26.623271593028676, 587.753456813943, 247.37672840697147, 589.5361116470508, 132.91284005402258, 256.4362338414047, 126.62327159302845, 47.623271593028505]",23,5.644526854310355,133493.06149574678,0.6130533142430359,1.16076094711991e-06,0.9999999999999999,23,638.1664492613813,14.623271593028448,1164.6232715930282,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069716, 916.1163579651426, 420.246543186057, 14.623271593028448, 1036.8698147790856, 938.6232715930284, 1164.6232715930282, 507.6232715930281, 628.2465431860569, 886.8698147790856, 918.2465431860572, 500.6232715930284, 422.3767284069714, 988.1163579651425, 225.7534568139432, 1046.1163579651425, 247.37672840697147, 959.3629011511995, 473.37672840697144, 1048.3905556627433, 126.62327159302845, 47.623271593028505, 611.6232715930284]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348124,706.0145990095823,-706.0145990095823,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,0.0,2.2737367544323206e-13,0.0,515.9854009904177,0.0,7.485724651662167,172.17166698822984,12.35528986905356,0.0,515.9854009904177,0.9130434782608695,83.0,1.0,92,0.0,0.9009013823241879,0.8816526065915855,0.0032270124446876535,0.4776995305164318,0.006718915376327274,,0.7755329050418832,0.3877664525209416,0.7755329050418833,124,1.176748017269753,0.7393981994497012,89,0,0,0.7755329050418832,0.7755329050418833,140,0,0,0.454039889450644,0.6981236912541713,131,22.315913604421397,0.9655618617215719,121.0,117.38151382536853,0.8894167333299217,6,db,219.8827160493827,218.0,160.3620664939717,162,0.4147093951770858,0.8898546899184091,0.44274701640051717,3,5.25,6
db17,1,antisymmetric,1.053216959681742e-26,322.7008697207694,2589230.970676463,0.6634615384615384,367.8115388544079,72,raw,7.322537637972143e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.62327159302859, 498.9040131198147, 150.76000064312808, 14.623271593028562, 162.62327159302848, 212.10907453855532, 59.22543250369796, 660.8087658370309, 507.62327159302805, 324.8022220078464, 385.0625924496751, 258.75345681394305, 455.49308637211413, 173.62327159302842, 539.8437037751623, 26.62327159302879, 587.7534568139431, 247.3767284069714, 589.5361116470513, 132.91284005402258, 256.4362338414048, 126.62327159302833, 47.62327159302845]",23,5.744775967862472,142455.66168403928,0.5065977055481871,1.16076094711991e-06,1.0,23,638.1664492613813,14.623271593028562,1164.6232715930282,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069716, 916.1163579651425, 420.24654318605707, 14.623271593028562, 1036.8698147790851, 938.6232715930283, 1164.6232715930282, 507.62327159302805, 628.246543186057, 886.8698147790858, 918.246543186057, 500.62327159302845, 422.3767284069713, 988.1163579651425, 225.7534568139431, 1046.1163579651425, 247.3767284069714, 959.3629011511995, 473.37672840697144, 1048.3905556627433, 126.62327159302833, 47.62327159302845, 611.6232715930289]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348122,706.0145990095825,-706.0145990095825,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,1.1368683772161603e-13,2.2737367544323206e-13,0.0,515.9854009904175,0.0,7.485724651662167,172.17166698822984,12.355289869053529,0.0,515.9854009904175,0.9130434782608695,83.0,1.0,92,0.0,0.8903142299215832,0.9187954302424584,0.00349389693866025,0.5361592632719391,0.008586914007478824,,0.7755329050418832,0.3877664525209416,0.7755329050418833,135,1.2132316724552763,0.7623223502089336,52,0,0,0.7755329050418832,0.7755329050418833,143,0,0,0.47146994687642396,0.7249238387997547,53,50.04914251679709,0.9227636689555601,95.75,76.19177049348184,0.8875006616382739,7,db,219.8827160493827,218.0,160.3620664939717,162,0.4147093951770858,0.8898546899184091,0.44274701640051717,3,6.0,7
db17,1,symmetric,8.468509468759253e-27,323.6479783844461,2569134.1760678096,0.6730769230769231,388.662997422398,72,raw,6.306066779870889e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.62327159302848, 498.90401311981475, 150.76000064312805, 14.623271593028505, 162.62327159302833, 212.10907453855532, 59.22543250369796, 660.808765837031, 507.6232715930283, 324.80222200784635, 385.0625924496753, 258.75345681394305, 455.49308637211413, 173.62327159302842, 539.8437037751623, 26.62327159302879, 587.7534568139431, 247.3767284069714, 589.5361116470511, 132.91284005402264, 256.4362338414047, 126.62327159302845, 47.62327159302845]",23,5.789713902118427,143018.95799468877,0.5479477974011675,1.1607609471199099e-06,1.0,23,638.1664492613813,14.623271593028505,1164.6232715930287,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069714, 916.1163579651425, 420.246543186057, 14.623271593028505, 1036.8698147790851, 938.6232715930288, 1164.6232715930287, 507.6232715930283, 628.246543186057, 886.8698147790858, 918.2465431860571, 500.62327159302845, 422.3767284069713, 988.1163579651425, 225.7534568139431, 1046.1163579651425, 247.3767284069714, 959.3629011511995, 473.3767284069714, 1048.390555662743, 126.62327159302845, 47.62327159302845, 611.6232715930288]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348124,706.0145990095825,-706.0145990095825,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,5.684341886080802e-14,2.2737367544323206e-13,0.0,515.9854009904175,0.0,7.485724651662167,172.17166698822984,12.355289869053475,0.0,515.9854009904175,0.9130434782608695,83.0,1.0,92,0.0,0.8998297454934183,0.9354451711544889,0.0033868440063410726,0.5779162152401589,0.008704317073008897,,0.7755329050418832,0.3877664525209416,0.7755329050418833,138,1.2439620678017331,0.7816314959683345,30,0,0,0.7755329050418832,0.7755329050418833,142,0,0,0.4850564585934833,0.7458142185473531,32,62.95765772856124,0.9028431207892573,85.5,50.71510602850072,0.8854493381724065,8,db,219.8827160493827,218.0,160.3620664939717,162,0.4147093951770858,0.8898546899184091,0.44274701640051717,3,6.75,8
bior3.1,1,periodization,8.031655829690195e-27,323.87799725967784,3909061.711056281,0.6944444444444444,516.8397612970774,72,raw,7.065952761169885e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.62327159302842, 498.9040131198146, 150.76000064312805, 14.623271593028335, 162.62327159302848, 212.10907453855543, 59.2254325036979, 660.808765837031, 507.62327159302833, 324.8022220078461, 385.0625924496751, 258.753456813943, 455.493086372114, 173.62327159302845, 539.8437037751623, 26.623271593028676, 587.7534568139429, 247.37672840697155, 589.5361116470508, 132.91284005402258, 256.4362338414048, 126.6232715930285, 47.62327159302845]",23,4.992728567374218,270757.9581371042,0.8437771825356448,1.1607609471199103e-06,1.0,23,638.1664492613811,14.623271593028335,1164.6232715930282,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069713, 916.1163579651422, 420.24654318605695, 14.623271593028335, 1036.8698147790853, 938.6232715930283, 1164.6232715930282, 507.62327159302833, 628.2465431860569, 886.8698147790853, 918.2465431860568, 500.62327159302833, 422.3767284069714, 988.1163579651422, 225.75345681394302, 1046.1163579651425, 247.37672840697155, 959.3629011511991, 473.37672840697155, 1048.3905556627433, 126.6232715930285, 47.62327159302845, 611.6232715930286]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.31334812,706.0145990095823,-706.0145990095823,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,1.1368683772161603e-13,2.2737367544323206e-13,2.2737367544323206e-13,515.9854009904177,0.0,7.4857246516623945,172.17166698823348,12.355289869053607,0.0,515.9854009904177,0.9130434782608695,83.0,1.0,92,0.0,0.9021407244476037,0.6401579143215737,0.01052445846222837,0.6707094418362021,0.035327871889433114,,0.7755329050418832,0.3877664525209416,0.7755329050418833,114,1.1490405465507172,0.7219884790505173,173,0,0,0.7755329050418832,0.7755329050418833,130,0,0,0.4517720821914082,0.6946367509838213,143,24.99333244420733,0.9614300425243714,140.0,136.81017546072385,0.8726903299041611,9,bior,272.5111111111111,234.0,180.2115202749286,135,0.5139690836024753,1.0,0.3402216414782673,4,7.75,9
db7,1,reflect,5.295535605536961e-27,325.68694923455075,2139105.3666744656,0.6547619047619048,368.75173486719007,72,raw,5.2895959217696336e-14,,"[3, 5, 8, 10, 12, 15, 18, 20, 23, 27, 31, 34, 36, 39, 42, 44, 48, 51, 56, 59, 62, 65, 67]","[111.62327159302842, 498.9040131198147, 150.76000064312814, 14.623271593028448, 162.6232715930285, 212.10907453855526, 59.225432503698016, 660.8087658370312, 507.62327159302856, 324.8022220078462, 385.06259244967526, 258.7534568139429, 455.4930863721142, 173.62327159302856, 539.8437037751623, 26.623271593028704, 587.753456813943, 247.37672840697155, 589.5361116470509, 132.9128400540226, 256.43623384140477, 126.6232715930285, 47.623271593028335]",23,5.411452745914526,136977.79509980732,0.5422680372217078,1.16076094711991e-06,1.0,23,638.1664492613813,14.623271593028448,1164.6232715930287,"[2, 5, 8, 11, 15, 18, 20, 23, 26, 30, 33, 35, 39, 41, 44, 47, 50, 55, 58, 62, 65, 67, 69]","[548.3767284069714, 916.1163579651425, 420.24654318605695, 14.623271593028448, 1036.8698147790856, 938.6232715930287, 1164.6232715930287, 507.62327159302856, 628.2465431860569, 886.8698147790855, 918.2465431860569, 500.6232715930282, 422.3767284069713, 988.1163579651422, 225.75345681394313, 1046.1163579651425, 247.37672840697155, 959.3629011511994, 473.37672840697167, 1048.3905556627433, 126.6232715930285, 47.623271593028335, 611.6232715930287]","[0, 0, 6, 10, 12, 17, 19, 22, 24, 27, 31, 34, 36, 36, 42, 42, 48, 48, 56, 56, 64, 66, 68]","[3, 12, 12, 12, 19, 19, 56, 56, 27, 31, 36, 36, 40, 42, 46, 56, 51, 56, 59, 71, 71, 71, 71]",0.05,30,10748281.313348124,706.0145990095825,-706.0145990095825,DWT,mdp.39015038717792,0.8695652173913043,78.5,25509693.686651878,0.0,2.2737367544323206e-13,0.0,515.9854009904175,0.0,7.485724651662167,172.17166698822984,12.355289869053559,0.0,515.9854009904175,0.9130434782608695,83.0,1.0,92,0.0,0.9203151022626933,0.7952974239970769,0.0010961381538037976,0.49837916387212144,0.007445208802962101,,0.7755329050418832,0.3877664525209416,0.7755329050418833,123,1.1527155915030896,0.7242976578898286,164,0,0,0.7755329050418832,0.7755329050418833,126,0,0,0.4445066074177315,0.6834654856708766,165,23.130067012440755,0.9643054521412951,144.5,141.71955857597106,0.8706558124904007,10,db,219.8827160493827,218.0,160.3620664939717,162,0.4147093951770858,0.8898546899184091,0.44274701640051717,3,8.25,10
