signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,stft_dynamic_cutoff_percentile_diff,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,emd_value_normalized,smoothness_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,relative_num_peaks_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
smoothed,fbsp,16.864808807721353,0.7239263803680982,1314.789272403048,-38.620779111348,163,80,68036.56374703004,-326136.367722285,True,13.052215178863303,831984.6454594184,0.018987025645223046,6.409847188229838e-05,0.3667439497650001,5,38333.92562918613,114.00478716453654,97085.62732102141,"[29, 55, 75, 130, 138]","[97085.62732102141, 10370.161979090888, 539.2802735976293, 114.00478716453654, 83560.5537850562]","[0, 41, 74, 103, 103]","[103, 103, 103, 131, 162]",0.05,20,841865619205.0038,101927.68006158576,-101927.68006158576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403959,,,101090.0133949191,0.0,-16.0,,0.0,113.00478716453654,,,38066.88215092526,,,,,,,,,,,10.0,,,,0.0,-11.5,38066.88215092526,185527.62814593065,38066.88215092526,,,,,,,96247.96065435474,101090.0133949191,0.0,-16.0,,,,,,18.0,,0.6144505784327935,0.08084701378045561,0.24401767181496142,0.9388421242957972,0.30749847216126924,0.6258124419684312,0.5292415622402951,0.2937031265364233,0.0,0.015100583263339552,0.49505062238844544,0.49505062238844544,0.4950506223884454,0.8892461729905072,0.5723528660760262,0.5714285714285714,,0.5,0.6363636363636364,0.4218622227617224,0.4218622227617224,0.3076923076923077,1.7533663975128124,0.6717649744352087,4,1.5576730312795446,0.729732828392265,5,0,0,0.48508837087526413,0.7194561262995598,4,0,0.0,0.4038236656922695,0.7829660311984353,6,0.9574271077563381,0.9316123494459758,4.75,4.615384615384616,0.7961633175801308,3,fbsp,0.21428571428571427,,,4,3.25,0.6143039877328403,0.08239075717291501,0.2311336222501838,0.9291389850425813,0.31897909000053143,0.6258124419684313,0.5320486771873247,0.2937031265364233,0.20532062897618447,0.015987488395486173,0.5348305823716477,0.5348305823716477,0.5344941693984586,0.8915968962705226,0.5723528660760263,0.7000000000000001,,0.22641509433962262,0.6571428571428571,0.42186222276172225,0.42186222276172225,0.3414634146341463,1.8234110951142126,0.6904947682369864,6,1.6345015842107387,0.7792674682169438,8,1.4142135623730951,0.9494923727723894,7.0,6.857142857142858,0.8497461863861947,1,2.5,2.5,2.1213203435596424,2,0.09090909090909091,0.2853586179316598,0.8507560509841384,1,1.0,1
smoothed,gaus2,21.02144202910395,0.688420245398773,1241.0871665407053,-38.46344999947343,163,80,61921.782734541375,,False,12.759429073071823,414084.2599425161,0.020647170806976964,2.8673177594645495e-06,0.6563413599917821,5,42148.23287637978,309.5315328229626,107996.31842302889,"[30, 39, 55, 128, 137]","[11412.154518342591, 309.5315328229626, 107996.31842302889, 1197.2623806376214, 89825.89752706683]","[0, 37, 0, 103, 103]","[41, 41, 162, 131, 162]",0.05,20,812525612479.7407,105212.27806982119,-105212.27806982119,0.49079754601226994,10062961.233780662,0.020567153154416797,0.05707462270161351,19935918.63702096,1382045565005.3135,13.0,2901864.4986422085,0.012269938650306749,"[0.0, 0.006134969325153374, 0.012269938650306749, 0.018404907975460124, 0.024539877300613498, 0.03067484662576687, 0.03680981595092025, 0.04294478527607362, 0.049079754601226995, 0.05521472392638037, 0.06134969325153374, 0.06748466257668712, 0.0736196319018405, 0.07975460122699386, 0.08588957055214724, 0.09202453987730061, 0.09815950920245399, 0.10429447852760737, 0.11042944785276074, 0.11656441717791412, 0.12269938650306748, 0.12883435582822086, 0.13496932515337423, 0.1411042944785276, 0.147239263803681, 0.15337423312883436, 0.15950920245398773, 0.16564417177914112, 0.17177914110429449, 0.17791411042944785, 0.18404907975460122, 0.1901840490797546, 0.19631901840490798, 0.20245398773006135, 0.20858895705521474, 0.2147239263803681, 0.22085889570552147, 0.22699386503067484, 0.23312883435582823, 0.2392638036809816]","[10062961.233780662, 1804369.0914348871, 2901864.4986422085, 1699315.333171798, 458851.3461031323, 730048.9638345306, 248443.8600837431, 278684.2008435809, 210012.09438126907, 210206.1320805734, 140518.6410521211, 30113.883909518965, 42501.16817407811, 65077.30496036263, 29984.12096714163, 79296.92874942721, 56307.01538469947, 25421.127600137745, 29281.56152326174, 29950.862620799708, 29054.949258432353, 30138.496459905025, 29996.79232618749, 45322.25350798908, 7209.765424895033, 38886.87542750467, 2628.3265679692527, 25381.276765470397, 22705.655763729043, 23942.470426380754, 20054.15763339219, 14428.585770661166, 13585.225675687616, 13827.875995549304, 16004.605844436717, 16798.774833977466, 19923.044736583597, 14124.875131594004, 13099.23066720452, 12085.056238775018]",3.0,0.7,15870.591805604197,15.0,0.5,186405003716.96558,0.029037240141259548,0.0471169219525566,239910793427.6831,6.9896311321416565e+19,"[0.015625, 0.015625, 0.015625, 0.015625]",2.0,186405003716.96558,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[6.076882370120818e-21, 186405003716.96558, 25495603807.50829, 8882607581.006208, 5035728115.747721, 2409182155.1957073, 1947233739.8719907, 1409362061.8934038, 1013731056.6294376, 1073978918.960144, 657410333.176848, 624555593.3578665, 525035212.49446714, 423866937.94556963, 389147120.36027086, 339038245.40773773]",3.0,0.3,boxcar,64.0,32.0,15870.591805604197,15.0,CWT,mdp.39015067403959,0.0,0.0,104374.61140315451,0.0,-7.0,0.0,0.0,308.5315328229626,,2892055.369823376,41881.189398118906,0.015053251141346036,1.0,6.9896311293813875e+19,0.0,0.05586554415468,0.03125,0.0,1381991064801.0835,0.0,15728.658472270865,10.0,0.0,9997313.900447328,19740359.372266166,0.0,-7.0,41881.189398118906,204599.16438189888,41881.189398118906,,0.04389237728314013,186403330451.6986,15728.658472270865,1.0,186403330451.6986,107158.65175636222,104374.61140315451,0.0,-11.5,0.0,0.01840490797546012,0.0,0.0,239899126237.25766,18.0,0.04760198307989344,0.5346329616634258,0.001890852036805897,0.2558863813069371,0.4506720222384235,0.8948195344840735,0.41086350974930375,0.9834833869002191,0.08595378790615454,,0.045265308962414465,0.5723571646079096,0.5723571646079096,0.5723571646079095,1.0,0.675602674570024,0.5714285714285714,,0.875,0.9090909090909091,0.44377198404460827,0.44377198404460827,0.7692307692307693,2.1048378450653717,0.8064237704032233,3,1.579355025077751,0.7398903276503421,4,0,0,0.6208528079329695,0.9208143979862948,3,1,0.11111111111111112,0.4467197489801123,0.8661364318936582,3,0.5,0.9642857142857143,3.25,3.2,0.8660714285714286,1,gaus,0.5535714285714286,1.0,0.31249999999999994,1,1.0,0.5346862880193141,0.0035672045322254443,0.24237566794266002,0.4460142280511549,0.8965632659853059,0.41086350974930386,0.983581874846027,0.08595378790615457,,0.04612505066083609,0.6060469078440863,0.6060469078440863,0.6057619988926233,1.0,0.6756026745700241,0.7000000000000001,,0.3962264150943396,0.9142857142857144,0.4437719840446081,0.4437719840446081,0.7804878048780488,2.1416531643889605,0.8110076270519438,3,1.5703498645498826,0.7486823965077487,9,4.242640687119285,0.8484771183171684,6.0,4.5,0.817095702015727,2,14.0625,13.5,7.433875167098248,16,0.5113636363636364,1.0,0.34204545454545454,5,2.75,2
smoothed,mexh,21.765833206690726,0.6815950920245398,1707.578559763889,-41.85542594589252,163,80,97573.27979791467,,False,12.70573681397261,540835.3394476798,0.021084593158458544,4.872775279166561e-06,0.4943903027257914,3,61776.68689704812,2313.1376193226315,142276.27558430162,"[32, 56, 127]","[2313.1376193226315, 142276.27558430162, 40740.64748752011]","[0, 0, 105]","[36, 162, 162]",0.05,10,1767381322967.1953,149124.85483326385,-149124.85483326385,0.49079754601226994,15968676.17787682,0.011132486349469832,0.037598248614494484,25267692.712074455,3255045479408.918,10.0,538726.4572798514,0.03067484662576687,"[0.0, 0.006134969325153374, 0.012269938650306749, 0.018404907975460124, 0.024539877300613498, 0.03067484662576687, 0.03680981595092025, 0.04294478527607362, 0.049079754601226995, 0.05521472392638037, 0.06134969325153374, 0.06748466257668712, 0.0736196319018405, 0.07975460122699386, 0.08588957055214724, 0.09202453987730061, 0.09815950920245399, 0.10429447852760737, 0.11042944785276074, 0.11656441717791412, 0.12269938650306748, 0.12883435582822086, 0.13496932515337423, 0.1411042944785276, 0.147239263803681, 0.15337423312883436, 0.15950920245398773, 0.16564417177914112, 0.17177914110429449, 0.17791411042944785, 0.18404907975460122, 0.1901840490797546, 0.19631901840490798, 0.20245398773006135, 0.20858895705521474, 0.2147239263803681, 0.22085889570552147, 0.22699386503067484, 0.23312883435582823, 0.2392638036809816]","[15968676.17787682, 2851765.377600408, 2400114.495383162, 1406021.43754452, 438996.1332968626, 538726.4572798514, 225466.8111406362, 236535.56180830495, 164378.39295509926, 161811.85563776793, 100064.41052963039, 34659.449096843855, 45229.7981499401, 56696.234623105134, 28980.98267147312, 60800.859074953514, 39777.8939986111, 25029.174615218646, 18104.261988233036, 17859.35236803358, 19921.99167694171, 18938.136474036255, 26988.93860556943, 29609.479689484106, 3134.0142919048953, 20451.277950572672, 1392.7155447962248, 20764.076701980375, 14822.97683636967, 13424.116591777842, 15971.723954948022, 8318.450390486736, 6595.343805934532, 6469.16631253798, 9649.79843313617, 9663.087555688293, 12068.568746684983, 8678.75942373707, 8536.979398638943, 6063.822487380636]",3.0,0.7,66981.70457991144,15.0,0.5,86374346912.01624,0.016518007453897168,0.009547862261270688,106965138834.97751,1.8764527998080442e+19,"[0.015625, 0.015625, 0.015625, 0.015625]",2.0,86374346912.01624,0.015625,"[0.0, 0.015625, 0.03125, 0.046875, 0.0625, 0.078125, 0.09375, 0.109375, 0.125, 0.140625, 0.15625, 0.171875, 0.1875, 0.203125, 0.21875, 0.234375]","[9653124154.82319, 86374346912.01624, 7425939568.88978, 2729652310.482448, 491145754.7627218, 210602314.1258623, 30313587.12263778, 7805913.699860586, 11510090.416330282, 13055976.035827277, 10535002.650466897, 2732343.288089562, 2087948.865705573, 948369.1749462386, 255419.43118521926, 436466.5852600877]",3.0,0.7,tukey,64.0,32.0,66981.70457991144,15.0,CWT,mdp.39015067403959,0.0,0.0,148287.1881665972,0.0,-21.5,0.0,0.0,2312.1376193226315,,528917.3284610189,61509.64341878725,0.05262231083263195,1.0,1.8764527970477756e+19,0.0,0.06530021095962696,0.03125,0.0,3254990979204.688,0.0,66839.77124657811,20.0,0.0,15903028.844543487,25072133.44731966,0.0,-12.5,61509.64341878725,179188.06069114438,61509.64341878726,,0.05641160997050251,86372673646.74925,66839.77124657811,4.0,86372673646.74925,141438.60891763496,148287.1881665972,0.0,-21.5,0.39999999999999997,0.0,0.0,0.0,106953471644.55205,20.0,0.06707835716701246,1.0,0.0044768432787472695,0.0,0.36114948313671824,1.0,0.3695450324976786,0.7294585194109028,0.14896510316325745,,0.3543699677892,0.9701772171398687,0.9701772171398687,0.9701772171398688,0.8524305044195499,0.9999999999999998,0.8571428571428571,,0.04166666666666666,0.5757575757575758,0.7366888255549346,0.7366888255549346,0.02564102564102566,2.610089040422163,1.0,1,1.4811052565807188,0.6938626440386344,6,0,0,0.6742431583288624,1.0,1,1,0.11111111111111112,0.44614381713035745,0.8650197685751023,4,2.449489742783178,0.8250364469440588,3.0,1.6551724137931036,0.8053753663291723,2,mexh,0.14285714285714285,,,5,2.75,0.9988877339471501,0.0061488525288610225,0.0,0.35741692402436376,0.9999999999999999,0.36954503249767867,0.7310717481351022,0.14896510316325748,,0.35495135973573294,0.9725266588093986,0.9725266588093986,0.9725067899443292,0.8555626313902176,1.0,0.9000000000000001,,0.018867924528301855,0.6,0.7366888255549344,0.7366888255549344,0.07317073170731708,2.640731224901034,1.0,1,1.4800521914734004,0.7056319401705224,11,7.0710678118654755,0.7474618638619472,6.0,1.8333333333333335,0.7665880747881164,5,5.5,5.5,0.7071067811865476,2,0.2,0.09511953931055328,0.831464138206834,2,4.25,3
smoothed,gaus6,20.21377569907894,0.6665644171779141,751.8415998754555,-34.5295560154307,163,80,39094.124637329536,,False,12.679899050396715,536931.9766737415,0.02468328185772459,1.769108461629622e-06,0.5708595730122414,5,35559.58665901028,16.123310220908024,88986.44400897983,"[19, 27, 51, 75, 138]","[16.123310220908024, 88986.44400897983, 7778.113085827448, 171.1367725121363, 80846.11611751106]","[0, 0, 42, 73, 103]","[20, 103, 103, 103, 162]",0.05,20,327985737798.40765,75168.29118310013,-75168.29118310013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403959,,,74330.62451643345,0.0,-16.0,,0.0,15.123310220908024,,,35292.54318074941,,,,,,,,,,,10.0,,,,0.0,-7.0,35292.54318074941,171655.9332950514,35292.728923095485,,,,,,,88148.77734231316,74330.62451643345,0.0,-20.5,,,,,,18.0,,0.23665838791759516,0.00047473646311790786,0.5526543749256787,0.31806948913330735,0.7806984606033074,0.2785515320334266,0.8494027579941443,0.14702463825146592,,0.0,0.4388216563326033,0.4388216563326033,0.4388254208690154,0.8086893015967249,0.49570885534308406,0.5714285714285714,,0.125,0.9090909090909091,0.2433649390961018,0.2433649390961018,0.3076923076923077,1.5380046551875928,0.5892537117962964,6,1.4621081084495433,0.6849629312242179,7,0,0,0.4184007130731685,0.6205486965714132,6,1,0.11111111111111112,0.3898862416096998,0.7559430245097315,7,0.5773502691896257,0.9587606950578839,6.5,6.461538461538462,0.7472374903860848,4,gaus,0.5535714285714286,1.0,0.31249999999999994,1,3.25,0.23745804324082206,0.0021534673646272087,0.5234744130574535,0.3147821712069045,0.7843341452396041,0.27855153203342664,0.8503007637123803,0.14702463825146594,,0.0009005032565510759,0.48303133960842237,0.48303133960842237,0.48266093562393225,0.812749825053075,0.4957088553430842,0.7000000000000001,,0.05660377358490565,0.9142857142857144,0.24336493909610168,0.24336493909610168,0.3414634146341463,1.63184418297961,0.6179516368769283,9,1.4458770328382704,0.6893385394159616,13,2.8284271247461903,0.8989847455447789,11.0,10.636363636363637,0.753063801343818,7,14.0625,13.5,7.433875167098248,16,0.5113636363636364,1.0,0.34204545454545454,5,6.5,4
smoothed,gaus4,20.222399648213273,0.6568251533742331,751.9856788549813,-34.84896220683325,163,80,40848.817707308444,,False,12.707210373701571,459191.20133386104,0.024771072423363166,2.1089933830937084e-06,0.5975935171807675,3,63248.14395008704,6498.089949301684,101535.29634563458,"[29, 51, 138]","[101535.29634563458, 6498.089949301684, 81711.04555532486]","[0, 42, 103]","[103, 103, 162]",0.05,10,353966987813.46515,75140.81818969478,-75140.81818969478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403959,,,74303.15152302811,0.0,-21.5,,0.0,6497.089949301684,,,62981.10047182617,,,,,,,,,,,20.0,,,,0.0,-12.5,62981.10047182617,183602.4318502611,62981.10047182617,,,,,,,100697.6296789679,74303.15152302811,0.0,-21.5,,,,,,20.0,,0.25956279262504034,0.000913010234334293,0.5285587752586723,0.3636063886696152,0.7819170013542542,0.21959145775301753,0.8913357144040727,0.10837764193082902,,1.0,1.0,1.0,1.0,0.8780660113689296,0.6144608746666509,0.8571428571428571,,0.04166666666666666,0.5757575757575758,0.24318168174596996,0.24318168174596996,0.02564102564102566,2.4532638879439506,0.9399157844619558,2,1.4557616266601183,0.6819897552023331,8,0,0,0.6232581978946371,0.9243819387643569,2,1,0.11111111111111112,0.3886772922231739,0.753599015518913,8,3.4641016151377544,0.7525641703473033,5.0,3.2,0.6977106566022231,5,gaus,0.5535714285714286,1.0,0.31249999999999994,1,4.0,0.26030507989669854,0.002591005042670262,0.5006510528069356,0.3598484368997512,0.7855324844456866,0.2195914577530176,0.8919836754725056,0.10837764193082904,,1.0,1.0,1.0,1.0,0.880654030884279,0.614460874666651,0.9000000000000001,,0.018867924528301855,0.6,0.24318168174596988,0.24318168174596988,0.07317073170731708,2.481351064268147,0.9396454439853643,2,1.4399310279012318,0.6865037130333803,14,8.48528137423857,0.6969542366343369,8.0,3.5,0.7056199754600256,9,14.0625,13.5,7.433875167098248,16,0.5113636363636364,1.0,0.34204545454545454,5,8.0,5
raw,gaus8,20.200006402928103,0.6632668711656442,704.477589334022,-33.09702657585641,163,80,34925.61495346883,,False,12.60777262420458,543375.1999759893,0.02671588344116165,7.362499558004086e-07,0.49105471024404235,9,19564.08452180359,180.66637156975776,79056.92679262481,"[19, 26, 51, 56, 75, 81, 129, 138, 147]","[2026.2798056127576, 77130.26737769015, 180.66637156975776, 14205.283711315318, 2351.775983052765, 499.9596229653289, 423.7647504225679, 79056.92679262481, 201.83628097885958]","[0, 0, 41, 41, 73, 80, 103, 103, 146]","[21, 103, 52, 103, 103, 103, 131, 162, 162]",0.05,30,277156992278.02563,75440.84389805819,-75440.84389805819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403959,,,74532.84389805819,0.0,-11.5,,0.0,172.66637156975776,,,19134.60452180359,,,,,,,,,,,0.0,,,,0.0,-11.5,19134.60452180359,165339.76069623232,19138.52711794844,,,,,,,78164.92679262481,74532.84389805819,0.0,-11.5,,,,,,16.0,,0.18318183096360224,0.1361860532149764,0.6058970373050232,0.1680018694657908,0.7824516199458991,0.2589413447782548,0.8757355973595222,0.15148583966505347,,0.13112161046691248,0.3548952055438409,0.3548952055438409,0.354125088805638,0.7936041269531208,0.4064143044179904,0.5,,0.3043478260869565,0.8846153846153848,0.24341821959204776,0.24341821959204776,0.5897435897435899,1.4927326756493966,0.5994869670204781,7,1.4490404450635646,0.6834859452140769,9,0,0,0.43004989844678077,0.629611396019097,7,1,0.11111111111111112,0.38967959353170967,0.7527598377540707,10,1.5,0.8928571428571429,8.25,8.05111821086262,0.6517857142857143,6,gaus,0.5535714285714286,1.0,0.31249999999999994,1,4.75,0.1831818309636023,0.000823857005800853,0.6258366600925166,0.1957667485571962,0.7824208353208314,0.2585886722376977,0.7258709739355297,0.15022773503261255,,0.02518344114766301,0.18134903036450628,0.18134903036450628,0.18083026880741182,0.7768485371373297,0.4012299036753615,0.5,,0.3962264150943396,0.6571428571428571,0.2447138342628959,0.2447138342628959,0.5609756097560976,1.2750703344916696,0.4828474486415993,15,1.3736724468676806,0.654914170882771,18,2.1213203435596424,0.9242385591585842,16.5,16.363636363636363,0.6674764224364349,11,14.0625,13.5,7.433875167098248,16,0.5113636363636364,1.0,0.34204545454545454,5,9.5,6
smoothed,morl,19.75988891286763,0.6523006134969325,541.2004420120351,-30.896287039413753,163,80,23188.533787993027,,False,12.489132908222196,353308.66181929986,0.0363952320098213,1.4009464221009012e-06,0.6668713643193125,8,21102.30543211162,708.1876134104491,74323.31197944643,"[16, 27, 57, 69, 76, 81, 128, 138]","[3916.405599658352, 54634.36650214893, 27422.64806174519, 1357.8826213684638, 4682.929194239228, 708.1876134104491, 1772.7118848759055, 74323.31197944643]","[0, 0, 41, 66, 72, 79, 104, 104]","[22, 104, 104, 104, 104, 104, 131, 162]",0.05,30,142697374246.22614,61857.4032778868,-61857.4032778868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403959,,,61019.736611220134,0.0,-14.5,,0.0,707.1876134104491,,,20835.261953850753,,,,,,,,,,,0.0,,,,0.0,-5.5,20835.261953850753,162676.44345689297,20835.261953850746,,,,,,,73485.64531277976,61019.736611220134,0.0,-10.0,,,,,,15.0,,0.029039120390300877,0.0,0.8267435976305822,0.0,0.7165654819992342,0.19220055710306394,1.0,0.055740630051945045,,0.10676764348291748,0.14580844341741245,0.14580844341741245,0.14580844341741228,0.7565428540392765,0.35694903162367075,0.14285714285714285,,0.9999999999999999,1.0,0.15457526811193392,0.15457526811193392,0.38461538461538464,1.1158998762627277,0.4275332599696442,9,1.3622171105570604,0.6381663706115398,10,0,0,0.37452566025787476,0.5554756553795088,7,1,0.11111111111111112,0.34698061784133516,0.6727541259581308,11,1.707825127659933,0.8780124908814334,9.25,8.991242296464483,0.6086491025835739,8,morl,0.5714285714285714,,,6,7.5,0.03035879415532075,0.0016795282348031977,0.7830918186015933,0.0,0.7212643934857949,0.19220055710306402,1.0,0.05574063005194506,,0.10757200212881789,0.2131017354689264,0.2131017354689264,0.21253264649889506,0.7617101732746373,0.3569490316236708,0.4,,0.4528301886792453,1.0,0.1545752681119338,0.1545752681119338,0.4146341463414634,1.2332619936998146,0.4670153410807771,16,1.3392752594828943,0.6385149153628875,19,2.1213203435596424,0.9242385591585842,17.5,17.37142857142857,0.6496192795792921,13,13.5,13.5,0.7071067811865476,2,0.4909090909090909,0.09511953931055328,0.6278277745704703,3,10.5,7
smoothed,gaus1,21.566127169373686,0.6205521472392638,1329.233377686892,-41.77259337739939,163,80,84201.58680757848,,False,12.650749165819521,2252743.612279094,0.027289494005445187,3.941750908344396e-06,0.035051313514617544,2,19271.813638538122,1940.1007385197154,36603.52653855653,"[94, 159]","[36603.52653855653, 1940.1007385197154]","[5, 5]","[114, 162]",0.05,10,1719997252236.6292,188599.10322701337,-188599.10322701337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWT,mdp.39015067403959,,,187761.43656034672,0.0,-22.0,,0.0,1939.1007385197154,,,19004.770160277254,,,,,,,,,,,20.0,,,,0.0,-22.0,19004.770160277254,32401.627277076244,19004.77016027725,,,,,,,35765.859871889865,187761.43656034672,0.0,-22.0,,,,,,21.0,,0.8254562731714388,0.003276308814503,0.006248784348970027,0.26946710723222067,0.9717820756024496,0.0,0.008972171023548636,1.0,,0.2968200139597836,0.10870891735632054,0.10870891735632054,0.10870891735632046,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.9868840298086234,0.37810358747339984,12,1.2765825050319193,0.5980485913066078,11,0,0,0.3019122305023954,0.44777944985114343,10,1,0.11111111111111112,0.38009478446858574,0.7369585543344007,9,1.2909944487358056,0.9077861108045853,10.5,10.38007863695937,0.5788930554022926,9,gaus,0.5535714285714286,1.0,0.31249999999999994,1,7.0,0.8247811821357784,0.004950334396146306,0.005918850673786169,0.2666821055818136,0.9722498856984596,0.0,0.014881632880209605,1.0,,0.29745322982715433,0.17892491359867185,0.17892491359867185,0.1783311077710317,0.021224758940510013,0.0,1.0,,0.0,0.05714285714285716,0.9999999999999999,0.9999999999999999,0.04878048780487804,1.0761730121841753,0.40752841562832914,22,1.2778894141560695,0.6092485061196744,22,0.0,1.0,22.0,22.0,0.6071428571428572,15,14.0625,13.5,7.433875167098248,16,0.5113636363636364,1.0,0.34204545454545454,5,12.5,8
