amplitude_max,amplitude_max_diff,avg_prominence,avg_prominence_diff,avg_variance_across_levels,correlation,dominant_frequency,dominant_frequency_diff,dynamic_cutoff,dynamic_cutoff_diff,emd_value,frequency_max,frequency_max_diff,htid,is_complex,kl_divergence,lower_envelope,lower_envelope_diff,max_autocorrelation,max_autocorrelation_diff,num_fft_peaks,num_fft_peaks_diff,positive_amplitudes,positive_frequencies,prominence_max,prominence_max_diff,prominence_min,prominence_min_diff,relative_left_bases,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_num_peaks,relative_num_peaks_diff,relative_peaks,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,relative_prominences,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,relative_right_bases,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,scales_used,signal_length,signal_type,smoothness,spectral_bandwidth,spectral_bandwidth_diff,spectral_centroid,spectral_centroid_diff,spectral_magnitude,spectral_magnitude_diff,upper_envelope,upper_envelope_diff,variance_ratio_across_levels,wavelet,wavelet_adaptive_threshold,wavelet_energy_entropy,wavelet_entropy,wavelet_psnr,wavelet_sparsity,wavelet_type,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,across_emd_value_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
,,119157.59986446785,118576.57605494403,2088081.486941688,0.1426858468220121,,,364840.48360635876,363986.48360635876,330073.14318154636,,,inu.32000013025046,False,,-422931.2733092247,421504.2733092247,34918720698855.84,34918508355028.84,,,[],[],378472.1476245673,377046.1476245673,13603.716581365792,13595.716581365792,"[0, 0, 178, 236]",0.0,-40.0,4,38.0,"[84, 146, 206, 245]",0.0,-35.5,"[39858.82973647822, 378472.1476245673, 44695.70551546005, 13603.716581365792]",118576.57605494403,452227.3994578714,118576.57605494405,"[105, 293, 293, 293]",0.0,-35.5,127,294,raw,4.331440265635565e-08,,,,,0.0,0.0,422931.2733092247,421504.2733092247,0.022449686078881103,mexh,3263.1200176384245,33208775107.029827,14.02226052279027,-47.63946974421148,0.6719160104986877,CWT,1.0000000000000002,0.012138744448723204,0.5391592080018293,1.0,0.7883031301482706,0.3761216612991313,0.1357356037316491,,0.3803277756690841,1.0,1.0,1.0,,1.0,0.7483919499073495,1.0,,,,,0.42857142857142855,,0.9629724963539518,1.0,0.07692307692307693,0.4810600285399461,0.4810600285399461,0.32258064516129037,3.405841575400491,1.0,1,1.596927008741769,0.8618320614400228,4,0.0,0.7058491021190055,0.9192453422945189,2,0,0.5502083353756577,0.9905977893478883,2,1.2583057392117916,0.8741694260788209,2.25,1.7777777777777777,0.8245847130394104,1,mexh,0.16,,,2,1.25,1.0,0.1263160621404804,0.5398352835239708,1.0,0.7883031301482705,0.29015109125623784,0.1357356037316491,,0.20251994544626445,0.9832479660371556,0.9832479660371556,0.983247966037156,,1.0,0.7125293974486988,0.9495412977400115,,,,,0.75,,0.9629724963539517,0.24390243902439024,0.03125,0.48106002853994606,0.48106002853994606,0.1724137931034483,3.312622762777757,0.9819577851082678,2,1.6313832091007368,0.9297136292945722,5,2.1213203435596424,0.8939339828220179,3.5,2.857142857142857,0.8594669914110089,1,2.0,2.0,1.4142135623730951,2,0.1711229946524064,0.22222222222222224,0.8135472370766488,1,1.0,1
,,91626.1360943385,91312.6548443385,1063943.4267482285,0.3643281137154829,,,5026.229185497363,4170.629185497362,65602.01970868916,,,inu.32000013025046,False,,-208022.2784652755,206882.47846527552,2149703400729.3652,2149508851540.5251,,,[],[],209906.23105092894,208766.43105092895,8766.683507816211,8762.683507816211,"[0, 0, 54, 105, 179, 105]",0.0,-24.5,6,26.0,"[14, 37, 60, 144, 207, 272]",0.0,-20.0,"[41318.388465624186, 130787.33263187576, 8766.683507816211, 98932.68837371342, 60045.49253607238, 209906.23105092894]",91312.6548443385,539725.4165660309,91312.65484433848,"[24, 105, 105, 179, 229, 293]",0.0,-20.0,127,294,smoothed,1.0284091759479837e-06,,,,,0.0,0.0,208022.2784652755,206882.47846527552,0.01716537336884537,gaus8,1130.8840570915027,3006565247.147332,14.236770001403176,-37.46729018849437,0.6966629171353581,CWT,0.042399989018445446,0.8654004351012494,0.9592750822126787,0.031138547173330627,1.0,0.7421991695705503,0.031556160857537,,0.012198644456043559,0.36527249765757314,0.36527249765757314,0.36527249765757297,,0.010557287766496556,0.9527671331418958,0.30004826344254004,,,,,0.0,,0.022103265983745676,1.0,0.9999999999999999,0.06959411382408047,0.06959411382408047,0.5526315789473684,1.313506777715074,0.39320674006324435,4,1.7366692046305228,0.9797361243743311,2,0.0,0.36323656388278364,0.47287993129357375,5,0,0.5245670548476846,0.9477888176426992,3,1.2909944487358056,0.8709005551264195,3.5,3.116883116883117,0.7604502775632098,3,gaus,1.0,1.0,0.0,1,2.5,0.04913420526135023,0.742014772994287,0.9592750822126785,0.03370478224527352,0.9785831960461291,0.7578482319735969,0.03482665304490318,,0.07469982093942487,0.45815975010267856,0.45815975010267856,0.45815975010267834,,0.010509123986784915,0.9554775143201458,0.30004826344254,,,,,0.0,,0.025301195577221103,0.9999999999999999,1.0,0.08002144675992551,0.08002144675992551,0.7068965517241379,1.4538096590863823,0.4309514892086267,6,1.664942290029805,0.9488387096265887,4,1.4142135623730951,0.9292893218813453,5.0,4.800000000000001,0.8396446609406727,2,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,2.25,2
,,104318.59067969435,104005.10942969435,1142953.3968420601,0.30021379127179,,,16536.545834364813,15680.945834364813,76769.69862441492,,,inu.32000013025046,False,,-222673.566041307,221533.766041307,2771473499876.534,2771278950687.6943,,,[],[],218142.1845885437,217002.3845885437,29586.0165835449,29582.0165835449,"[0, 0, 106, 106, 106]",0.0,-29.5,5,27.0,"[15, 37, 144, 208, 270]",0.0,-20.5,"[29586.0165835449, 154939.24404061824, 80499.15475498057, 38426.35343078429, 218142.1845885437]",104005.10942969435,511561.5533984717,104005.10942969435,"[23, 106, 179, 229, 293]",0.0,-25.0,127,294,smoothed,1.201807860638658e-06,,,,,0.0,0.0,222673.566041307,221533.766041307,0.013369250614476203,gaus6,1190.1767193797803,3370714796.913345,14.25507600384893,-38.572462799615394,0.6854143232095988,CWT,0.08342659667524421,0.7873834977540848,0.9950696122739735,0.04307117587812366,0.9084368868541532,0.5981655561305063,0.03945263936909226,,0.6000036146960237,0.6516280613462524,0.6516280613462524,0.6516280613462525,,0.04235563982096617,0.869806424094399,0.33183578104949785,,,,,0.16666666666666663,,0.04013941245207031,0.5238095238095237,0.16666666666666666,0.0981983705533398,0.0981983705533398,0.5263157894736842,1.6887917601592592,0.5055507241561683,3,1.6349505046725732,0.9223518599401614,3,0.0,0.38706288884820983,0.5038982593831021,4,0,0.4935722807050255,0.8917873969162236,4,0.5773502691896257,0.9422649730810374,3.5,3.428571428571429,0.7961324865405187,2,gaus,1.0,1.0,0.0,1,1.75,0.08928590026739298,0.675121208226674,0.9950696122739733,0.045355451852527345,0.8920922570016481,0.6225577672701369,0.04261155381741588,,0.6253125946141889,0.7026094858017884,0.7026094858017884,0.7026094858017885,,0.042162407643251326,0.8772773705165949,0.33183578104949785,,,,,0.0625,,0.043092888533526955,0.7560975609756098,0.6875,0.10739858986421802,0.10739858986421802,0.689655172413793,1.8173767660033087,0.538723359600232,5,1.5749756583151533,0.8975673693184194,8,2.1213203435596424,0.8939339828220179,6.5,6.153846153846153,0.784466991411009,4,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,3.75,3
,,94298.60601911054,93985.12476911054,748201.2485124925,0.47908414304530217,,,17082.0400725484,16226.4400725484,54060.498475703935,,,inu.32000013025046,False,,-172375.71771431298,171235.917714313,1387725230596.0864,1387530681407.2463,,,[],[],186176.97908848626,185037.17908848627,12561.481636366925,12557.481636366925,"[0, 25, 54, 105, 179, 105]",0.0,-24.5,6,26.0,"[11, 36, 60, 144, 205, 273]",0.0,-20.0,"[106489.12520936446, 39586.5740541374, 12561.481636366925, 165048.60046429027, 55928.87566201791, 186176.97908848626]",93985.12476911054,555760.2361146632,93985.12476911055,"[105, 105, 105, 230, 230, 293]",0.0,-29.0,127,294,smoothed,3.60964681087433e-07,,,,,0.0,0.0,172375.71771431298,171235.917714313,0.015267892087644029,morl,907.7132870777792,2056306237.665082,14.201307842179899,-35.560579188894835,0.6744335529487385,CWT,0.0,1.0,0.8899343657937102,0.0,0.819053847830826,1.0,0.0,,0.11933950208610539,0.4255663223549719,0.4255663223549719,0.4255663223549723,,0.04386261989445991,1.0,0.2084627522918131,,,,,0.0,,0.0,0.14285714285714285,0.9999999999999999,0.0,0.0,0.5526315789473684,1.269786256913631,0.3801187196967961,6,1.7725887220291856,1.0,1,0.0,0.3102751830815576,0.40393209782992945,6,0,0.5298554590892196,0.957343917142336,2,2.6299556396765835,0.7370044360323417,3.75,2.181818181818182,0.6810022180161708,5,morl,0.8163265306122449,,,3,4.5,0.007638416928822486,0.8574236190526914,0.8899343657937101,0.0033020156678938706,0.8076606260296542,1.0,0.003716382729105072,,0.17506155277285346,0.5096300596776353,0.5096300596776353,0.5096300596776357,,0.04366251266911019,1.0,0.20846275229181307,,,,,0.0,,0.003497506945339429,0.5609756097560975,1.0,0.013412898549359675,0.013412898549359675,0.7068965517241379,1.4418389362350408,0.4274030186042071,8,1.6879146907445675,0.9619305165809485,2,4.242640687119285,0.7878679656440357,5.0,3.2,0.7689339828220179,5,9.5,9.5,6.363961030678928,2,0.8128342245989305,1.0,0.13101604278074863,2,4.25,4
,,86125.05477921748,85544.03096969366,997939.8517909924,0.2149107332456203,,,73104.11873145026,72250.11873145026,87966.58486429401,,,inu.32000013025046,False,,-231498.03004359084,230071.03004359084,3544618575316.2754,3544406231489.2754,,,[],[],227949.50341987362,226523.50341987362,8942.729507201453,8934.729507201453,"[0, 0, 53, 106, 179, 179]",0.0,-39.0,6,36.0,"[16, 42, 59, 144, 221, 267]",0.0,-30.0,"[21726.262976615864, 181989.70252260094, 10932.699996030526, 65209.430252982485, 8942.729507201453, 227949.50341987362]",85544.03096969366,492347.3286753049,85544.03096969367,"[23, 179, 179, 179, 231, 293]",0.0,-39.0,127,294,raw,3.90680915260584e-07,,,,,0.0,0.0,231498.03004359084,230071.03004359084,0.012551459476518667,gaus4,1175.6130393222288,3819213666.0218735,14.193543636279703,-37.680653821642125,0.6753709357758851,CWT,0.12954260577563562,0.693697863098552,0.8853549222609095,0.059704809545178664,0.814868204283361,0.5736835350255358,0.028323280355823988,,0.14882958052787654,0.3529722107413554,0.3529722107413554,0.3529722107413555,,0.196611765552885,0.8653962449782082,0.32507094365648415,,,,,0.14285714285714285,,0.06521560433319681,0.30000000000000004,0.23076923076923078,0.1233511740379127,0.1233511740379127,0.6774193548387097,1.3835152638886568,0.40621832614923375,3,1.4943613733607546,0.8064792791967241,5,0.0,0.3041277748438305,0.3960733811919654,5,0,0.4550250314778568,0.8192293015193389,6,1.2583057392117916,0.8741694260788209,4.75,4.444444444444445,0.6995847130394104,3,gaus,1.0,1.0,0.0,1,2.5,0.12954260577563562,0.7291003613726079,0.874752673213902,0.05970480954517866,0.814868204283361,0.4425560153819829,0.028323280355823995,,0.07924995348097072,0.3470592082790759,0.3470592082790759,0.3470592082790762,,0.19772720490704532,0.8239269076384728,0.3685835275134112,,,,,0.625,,0.06521560433319683,0.07317073170731708,0.09375,0.12335117403791268,0.12335117403791268,0.3620689655172414,1.4523012315808674,0.43050434740034255,7,1.457850739944263,0.830818715579697,9,1.4142135623730951,0.9292893218813453,8.0,7.875,0.7646446609406726,6,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,5.25,5
,,,,10859613.211974269,0.08097035721679602,,,0.0,854.0,288723.59187037975,,,inu.32000013025046,False,,-700649.7601358036,699222.7601358036,36212728788457.89,36212516444630.89,,,[],[],,,,,[],,,0,42.0,[],,,[],,,,[],,,127,294,raw,4.18736630715354e-07,,,,,0.0,0.0,700649.7601358036,699222.7601358036,0.020936071413433014,gaus1,2054.8910640866493,29235073578.651157,13.894598992536704,-47.81683883544369,0.5693931115753388,CWT,0.8513339624633378,0.0,0.2811310010807324,0.8728646413136375,0.0,0.20730688888346277,1.0,,,,,,,0.0,,,,,,,1.0,,1.0,,,1.0,1.0,,1.3,0.3816971433403017,4,1.3153207654895716,0.7098543643957196,8,0.6428571428571429,0.7678571428571428,1.0,1,0,0.458948070534453,0.8262923603047649,5,2.886751345948129,0.7113248654051871,4.5,2.5396825396825395,0.6306624327025936,7,gaus,1.0,1.0,0.0,1,5.5,0.8513339624633378,0.11558031763077947,0.29021309015471664,0.8728646413136376,0.0,0.15992250971856292,1.0,,,,,,,0.0013884188320581053,,,,,,,1.0,,1.0,,,0.9999999999999999,0.9999999999999999,,1.300694209416029,0.38556361422521623,12,1.3702562489390715,0.7808992413051407,12,0.0,1.0,12.0,12.0,0.7,9,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,7.5,6
,,102177.12076399692,101863.63951399692,949687.7428079504,0.4146055943761827,,,203688.6694426285,202833.0694426285,197490.89746047545,,,inu.32000013025046,False,,-284343.0783939701,283203.2783939701,12418204203527.861,12418009654339.021,,,[],[],272498.585461827,271358.785461827,12471.258110078285,12467.258110078285,"[0, 0, 106, 106, 0]",0.0,-29.5,5,27.0,"[46, 67, 144, 208, 260]",0.0,-11.5,"[12471.258110078285, 117585.75658060852, 58864.80608608376, 49465.19758138707, 272498.585461827]",101863.63951399692,500854.20381998457,101863.63951399692,"[52, 106, 179, 230, 293]",0.0,-25.0,127,294,smoothed,1.9874012146625e-06,,,,,0.0,0.0,284343.0783939701,283203.2783939701,0.02331322893994019,gaus2,2050.3624430215755,12451998992.406925,14.136154299465618,-45.088014477296326,0.6242701805131502,CWT,0.5269190446476866,0.32743418132628144,0.7625367840334696,0.34065109197896726,0.4107259646827997,0.855148147867597,0.020137126626971057,,0.11679216605991598,0.6033141736968611,0.6033141736968611,0.6033141736968612,,0.5593813043427794,0.8382663861469811,0.5416299526556141,,,,,0.16666666666666663,,0.31996928550352005,0.5238095238095237,0.16666666666666666,0.21859806611249366,0.21859806611249366,1.0,2.1307973826288804,0.6378679629017802,2,1.4205346558672405,0.8013898758427571,6,0.0,0.4628800432262315,0.6026009075138743,3,0,0.46336462016625335,0.8372081346441997,5,1.8257418583505538,0.8174258141649446,4.0,3.3333333333333335,0.7087129070824723,4,gaus,1.0,1.0,0.0,1,3.25,0.5233206529682268,0.28074980075433537,0.7625367840334695,0.3359037769548272,0.421952224052719,0.8639409654447971,0.023568970487697898,,0.17267539439401366,0.6613659460767136,0.6613659460767136,0.6613659460767138,,0.5568293309085917,0.8475472063054207,0.5416299526556141,,,,,0.0625,,0.31913007807825694,0.7560975609756098,0.6875,0.222633176318776,0.222633176318776,1.0,2.23801328038626,0.6634122631000043,3,1.3984512208313031,0.7969673542411777,11,5.656854249492381,0.717157287525381,7.0,4.714285714285714,0.6835786437626905,10,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,8.25,7
,,75892.5447186611,75311.52090913728,1233202.5472043643,0.0051828774666556506,,,0.0,854.0,71948.19797096081,,,inu.32000013025046,False,,-257936.475995512,256509.475995512,2452892357549.5757,2452680013722.5757,,,[],[],252676.66082355994,251250.66082355994,17500.296556347457,17492.296556347457,"[2, 2, 2, 119, 194]",0.0,-39.5,5,37.0,"[20, 50, 98, 154, 222]",0.0,-35.0,"[24349.78469308721, 17500.296556347457, 252676.66082355994, 53448.32625230745, 31487.655268003473]",75311.52090913728,355059.7235933055,75311.5209091373,"[28, 56, 241, 241, 241]",0.0,-39.5,127,294,raw,2.154609048374252e-07,,,,,0.0,0.0,257936.475995512,256509.475995512,0.01709083559550282,gaus7,1131.051642569834,3234165579.608783,14.24823518780013,-36.12650586485224,0.6636402592533076,CWT,0.07195092626162002,0.8000602780600148,0.9958969386735195,0.0409866703533691,0.7246705107084023,0.0,0.05150385790941513,,0.5738600075930173,0.15254204873107463,0.15254204873107463,0.1525420487310748,,0.0,0.4650156917740977,0.4359451387033924,,,,,0.2857142857142857,,0.033976312373843916,0.20000000000000004,0.15384615384615385,0.17275359785388852,0.17275359785388852,0.35483870967741943,1.0666539283089085,0.3131836595140164,8,1.330532996675066,0.7180641250735271,7,0.0,0.23616640297022942,0.3075655480542523,8,0,0.38358131170947735,0.6906016775539063,8,0.5,0.95,7.75,7.724137931034484,0.5874999999999999,8,gaus,1.0,1.0,0.0,1,6.25,0.07195092626162,0.8231693746288482,0.981693464399626,0.0409866703533691,0.7246705107084022,0.0,0.05150385790941513,,0.30557352070086485,0.1499866591499698,0.1499866591499698,0.1499866591499701,,0.0013884188320581053,0.442732382015877,0.46402055830163214,,,,,0.6875,,0.03397631237384393,0.04878048780487809,0.0625,0.1727535978538885,0.1727535978538885,0.18965517241379312,1.0908794076117396,0.32336840130278044,15,1.3372967174794193,0.7621158399300014,14,0.7071067811865476,0.9646446609406726,14.5,14.482758620689655,0.6198223304703363,13,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,10.5,8
,,84858.67301850507,84545.19176850507,1306507.9916413,0.05469822926242653,,,1204.7190349891307,349.1190349891308,77645.5163593759,,,inu.32000013025046,False,,-287385.9348553216,286246.1348553216,3054883018480.8267,3054688469291.987,,,[],[],256055.89978144184,254916.09978144185,11456.804783467203,11452.804783467203,"[2, 2, 120, 194]",0.0,-30.0,4,28.0,"[21, 97, 152, 222]",0.0,-30.0,"[11456.804783467203, 256055.89978144184, 27623.94352935975, 44298.04397975147]",84545.19176850507,329403.29207402025,84545.19176850507,"[27, 240, 240, 240]",0.0,-30.0,127,294,smoothed,1.1476809593523976e-06,,,,,0.0,0.0,287385.9348553216,286246.1348553216,0.012736244360181125,gaus5,1177.9040835590285,3435281701.237417,14.221305070161177,-39.03115048395033,0.6599978574106808,CWT,0.08664408088680346,0.7550035708806023,0.9290358233751513,0.045186935451112596,0.7015478526269896,0.046611828287118406,0.05579874533223265,,0.08815048453777123,0.2125911789425555,0.2125911789425555,0.21259117894255572,,0.0,0.33323307020371096,0.4781677004484108,,,,,0.33333333333333326,,0.0483604825792372,0.047619047619047616,0.08333333333333333,0.22453874859238526,0.22453874859238526,0.02631578947368418,0.8891650617855733,0.26617730586136296,8,1.2876901167060708,0.7264460733068283,9,0.0,0.18038316253864045,0.2348320240561355,8,0,0.3742612624057158,0.6762160072900031,9,0.5773502691896257,0.9422649730810374,8.5,8.470588235294118,0.5461324865405187,8,gaus,1.0,1.0,0.0,1,6.25,0.09243477004063821,0.6473578941421512,0.9290358233751512,0.04742121760817993,0.6966639209225707,0.10448453167836824,0.05872668827308643,,0.14584595860482863,0.3278221113807209,0.3278221113807209,0.327822111380721,,0.0,0.3714944050963941,0.4781677004484107,,,,,0.125,,0.05120253411284667,0.5121951219512195,0.65625,0.22831900538710456,0.22831900538710456,0.3620689655172414,1.1198119151063353,0.3319448384679946,14,1.2483237443387578,0.7114107785402068,18,2.8284271247461903,0.8585786437626906,16.0,15.75,0.5292893218813453,17,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,13.5,9
,,73337.39849789378,72756.37468836996,2124767.3190812916,0.06460306183392521,,,0.0,854.0,86316.04413495002,,,inu.32000013025046,False,,-385122.1364688153,383695.1364688153,5229527937217.734,5229315593390.734,,,[],[],155452.1979128708,154026.1979128708,26080.20360565248,26072.20360565248,"[2, 119, 189]",0.0,-40.5,3,39.0,"[99, 154, 228]",0.0,-40.5,"[155452.1979128708, 38479.79397515811, 26080.20360565248]",72756.37468836996,195609.19549368136,72756.37468837,"[189, 189, 238]",0.0,-40.5,127,294,raw,2.608203482892684e-07,,,,,0.0,0.0,385122.1364688153,383695.1364688153,0.024467751123039273,gaus3,1115.0885720802955,5777743578.083894,13.755507169096415,-39.4135585040583,0.6573464031281804,CWT,0.12360833702921326,0.5751017370897267,0.0,0.12236638618593107,0.6762767710049425,0.1625362605891062,0.13935028125430482,,1.0,0.10249290458583998,0.10249290458583998,0.10249290458584048,,0.0,0.0,0.0,,,,,0.5714285714285714,,0.11342858541297773,0.0,0.0,0.4104105279716118,0.4104105279716118,0.0,0.8416935465938183,0.2471323248483289,9,0.8345920615949071,0.45041394689200104,10,0.0,0.2009397804673067,0.261689016422539,9,0,0.25703425330760354,0.46276573207375293,10,0.5773502691896257,0.9422649730810374,9.5,9.473684210526317,0.4961324865405187,10,gaus,1.0,1.0,0.0,1,7.75,0.12360833702921326,0.6242116132776627,0.0182407428239999,0.12236638618593107,0.6762767710049424,0.12538515653617405,0.13935028125430482,,0.5324879180595876,0.10077593996726739,0.10077593996726739,0.10077593996726797,,0.0013884188320581053,0.0,0.08877265136703238,,,,,0.8125,,0.11342858541297773,0.0,0.0,0.4104105279716118,0.4104105279716118,0.0,0.8414037603830959,0.24941655965520623,20,0.8583179170984957,0.4891492454639607,19,0.7071067811865476,0.9646446609406726,19.5,19.487179487179485,0.4948223304703363,19,11.6875,11.5,5.498105734402229,16,1.0,0.863943966328102,0.0408168101015694,3,15.0,10
