signal_type,wavelet,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,wavelet_psnr,signal_length,scales_used,emd_value,kl_divergence,is_complex,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,dynamic_cutoff,dominant_frequency,amplitude_max,num_fft_peaks,positive_frequencies,positive_amplitudes,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,max_autocorrelation,upper_envelope,lower_envelope,spectral_magnitude,spectral_centroid,spectral_bandwidth,frequency_max,wavelet_type,htid,max_autocorrelation_diff,frequency_max_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_num_peaks_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,spectral_centroid_diff,lower_envelope_diff,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,spectral_bandwidth_diff,spectral_magnitude_diff,avg_prominence_diff,num_fft_peaks_diff,amplitude_max_diff,prominence_min_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,prominence_max_diff,upper_envelope_diff,dominant_frequency_diff,dynamic_cutoff_diff,emd_value_normalized,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,correlation_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,prominence_min_diff_normalized,avg_prominence_diff_normalized,relative_prominences_avg_diff_normalized,relative_prominences_wasserstein_normalized,spectral_centroid_diff_normalized,dynamic_cutoff_diff_normalized,relative_prominences_total_diff_normalized,prominence_max_diff_normalized,amplitude_max_diff_normalized,frequency_max_diff_normalized,spectral_bandwidth_diff_normalized,num_fft_peaks_diff_normalized,relative_num_peaks_diff_normalized,dominant_frequency_diff_normalized,max_autocorrelation_diff_normalized,relative_right_bases_global_alignment_score_normalized,relative_left_bases_global_alignment_score_normalized,upper_envelope_diff_normalized,lower_envelope_diff_normalized,relative_peaks_global_alignment_score_normalized,reconstruction_weighted_score,reconstruction_normalized_weighted_score,reconstruction_normalized_weighted_rank,signal_weighted_score,signal_normalized_weighted_score,signal_normalized_weighted_rank,reconstruction_missing_metrics_count,reconstruction_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_score,reconstruction_normalized_dynamically_weighted_rank,signal_missing_metrics_count,signal_dynamically_weighted_score,signal_normalized_dynamically_weighted_score,signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,smoothness_normalized,across_emd_value_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_correlation_normalized,across_avg_variance_across_levels_normalized,across_kl_divergence_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_spectral_centroid_diff_normalized,across_dynamic_cutoff_diff_normalized,across_relative_prominences_total_diff_normalized,across_prominence_max_diff_normalized,across_amplitude_max_diff_normalized,across_frequency_max_diff_normalized,across_spectral_bandwidth_diff_normalized,across_num_fft_peaks_diff_normalized,across_relative_num_peaks_diff_normalized,across_dominant_frequency_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_upper_envelope_diff_normalized,across_lower_envelope_diff_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_weighted_score,across_reconstruction_normalized_weighted_score,across_reconstruction_normalized_weighted_rank,across_signal_weighted_score,across_signal_normalized_weighted_score,across_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank
smoothed,gaus2,3654831267.264547,0.643920290516763,349.24643843801454,-37.520349114680975,1121,127,42687.48287188173,,False,15.239888907098461,297180.5591980176,0.01976509494348536,1.1282892406255761e-05,0.2507439733600649,17156.63763613587,,,,[],[],10,67080.80798282914,21735.734099247056,183957.28356111795,"[42, 164, 352, 464, 575, 640, 793, 905, 1020, 1081]","[183957.28356111795, 26848.589170990323, 36162.42455839303, 76575.20288330193, 37684.06138191263, 32314.0162501188, 58114.45737985259, 46464.32256884601, 21735.734099247056, 150951.9879745111]","[0, 98, 282, 282, 481, 593, 703, 703, 703, 703]","[703, 703, 368, 703, 703, 703, 814, 926, 1032, 1120]",3928792125195.687,148386.88253130193,-148386.88253130193,0.0,,,,CWT,mdp.39015035518128,3928530524715.967,,0.0,-116.0,120.0,0.0,-111.5,,147602.88253130193,66966.24490590606,655914.8798282915,66966.24490590606,,0.0,66966.24490590606,,,21733.734099247056,0.0,-116.0,183173.28356111795,147602.88253130193,,16677.23763613587,0.4623879525947121,0.4891145359630718,0.5593142252885281,0.2173637255550772,0.7822679402400217,0.4630272800713776,0.14065796262969207,,0.7098872835599773,0.714275832456608,0.714275832456608,0.7142758324566075,,0.6794084400283897,0.6580274386886962,0.8366693373075316,,,,,0.4,,0.21023847619704422,0.5250000000000001,0.525,0.2189795295543936,0.2189795295543936,1.0,2.6005780922115287,0.9107942023518216,2,1.613184872641745,0.8490446698114448,4,0,0.5803583951614466,0.988377178396326,2,0,0.48854983474583047,0.9693940543348538,3,0.9574271077563381,0.9042572892243662,2.75,2.5263157894736845,0.8146286446121831,1,gaus,0.9166666666666666,1.0,0.058333333333333355,1,1.0,0.7942650556241635,0.4623879525947122,0.8288176100791247,0.4622852778938762,0.5473035345688382,0.21736372555507721,0.7082039911308219,0.464438103863337,0.14065796262969213,,0.6363330298468499,0.6853390131236039,0.6853390131236039,0.6853390131236038,,0.67106508031742,0.668539728884321,0.8398983844684473,,,,,0.05128205128205132,,0.21023847619704417,0.8240740740740741,0.8240740740740741,0.21897643979722248,0.21897643979722248,1.0,2.475494066945439,0.8975881839608042,4,1.572386488649975,0.8413594685432751,6,1.4142135623730951,0.9292893218813453,5.0,4.800000000000001,0.8396446609406727,1,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,1.25
smoothed,gaus4,1795166676.5226054,0.6411598193401561,298.71289887700186,-33.73218525755976,1121,127,24391.957367907587,,False,15.421155723732765,184774.73130626333,0.013473805700559652,8.409315659900286e-06,0.3393513702570354,4381.323184832396,,,,[],[],10,71415.18971872964,25170.00793480075,152089.39104330522,"[38, 165, 327, 464, 575, 641, 792, 904, 1020, 1086]","[152089.39104330522, 52431.12802044058, 46122.28795122441, 50446.53861953474, 44652.707288977304, 83334.98171872417, 88537.63792172316, 50924.26412971341, 25170.00793480075, 120442.95255885273]","[0, 99, 282, 282, 481, 282, 703, 814, 926, 703]","[703, 703, 369, 481, 592, 703, 926, 926, 1032, 1120]",1641166503980.3806,124241.69012792455,-124241.69012792455,0.0,,,,CWT,mdp.39015035518128,1640904903500.6606,,0.0,-116.0,120.0,0.0,-116.0,,123457.69012792455,71300.62664180656,699258.6971872965,71300.62664180656,,0.0,71300.62664180656,,,25168.00793480075,0.0,-107.0,151305.39104330522,123457.69012792455,,3901.9231848323957,0.0522221704817687,0.8036241685838504,0.6819837806443119,0.044875959639637746,0.6860151849130561,0.6257712488084557,0.036460153492558336,,0.8449408313748858,0.8792692133382498,0.8792692133382498,0.8792692133382493,,0.14355565169887036,0.7437827364429717,0.4867713710313,,,,,0.4,,0.048710754365874874,0.5250000000000001,0.9750000000000001,0.143516422714491,0.143516422714491,0.7,2.2636413672721956,0.7927896646095289,3,1.5620320691522867,0.8221221416590982,5,0,0.5566144164541169,0.9479400849135574,3,0,0.43364508824955617,0.8604505422856873,7,1.9148542155126762,0.8085145784487324,4.5,3.9622641509433962,0.6792572892243662,4,gaus,0.9166666666666666,1.0,0.058333333333333355,1,3.25,0.5382080394328099,0.052222170481768714,0.615764586342083,0.7595432046698957,0.6673388889272486,0.04487595963963775,0.6210643015521079,0.6267544846530745,0.03646015349255835,,0.7573931407445348,0.8436481644166665,0.8436481644166665,0.8436481644166663,,0.1417927409516675,0.7516588953292646,0.4969179008987039,,,,,0.05128205128205132,,0.048710754365874874,0.8240740740740741,0.9907407407407407,0.1435143977265976,0.1435143977265976,0.9081632653061225,2.147074150117281,0.7785065668167621,6,1.5259409500116325,0.8165071857317425,8,1.4142135623730951,0.9292893218813453,7.0,6.857142857142858,0.7896446609406726,2,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,2.0
raw,morl,1365639539.964535,0.6531640057035689,351.2781353411667,-30.667877600071996,1121,127,22212.710511492915,,False,15.923511225113957,151805.9802317188,0.012705705068931632,1.0412118058735057e-07,0.44705255141274625,4254.912508108631,,,,[],[],11,75714.12401403504,10808.475720785338,105983.46583147201,"[35, 164, 233, 327, 463, 575, 646, 791, 904, 970, 1108]","[105983.46583147201, 99523.6103159012, 10808.475720785338, 71771.91788349494, 64087.22946550211, 62572.816433983295, 83046.71783172191, 98205.19333125057, 90600.72128076007, 76819.09276126807, 69436.12329824589]","[0, 97, 222, 282, 368, 480, 368, 704, 815, 925, 704]","[704, 704, 282, 368, 480, 594, 704, 1032, 1032, 1032, 1120]",965701039541.9907,78573.93894973578,-78573.93894973578,0.0,,,,CWT,mdp.39015035518128,965426586508.9907,,0.0,-136.0,153.0,0.0,-158.5,,77717.93894973578,75460.13620915699,791201.3641543854,75460.13620915698,,0.0,75460.13620915699,,,10798.475720785338,0.0,-140.5,105134.46583147201,77717.93894973578,,3752.9125081086313,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.22315629529388537,0.9953327205202851,0.9953327205202851,0.9953327205202845,,0.13480925288219497,0.9543279333309528,0.0,,,,,0.2,,0.0,1.0,1.0,0.0,0.0,0.17391304347826086,1.8220975388586482,0.6285646376557859,4,1.9,1.0,1,0,0.4765860490390108,0.7508109236688216,3,0,0.5714285714285715,1.0,1,1.5,0.85,2.25,1.5483870967741937,0.8125,1,morl,0.16326530612244897,,,3,1.5,,0.003365826285241763,0.0,1.0,1.0,0.005036422685611629,1.0,0.8240480125546098,0.005898823209370553,,0.2508589368125712,0.9955702768481901,0.9955702768481901,0.9955702768481896,,0.13561933287152322,0.9279746493324535,0.0,,,,,0.8974358974358974,,0.001015680190209374,0.45370370370370366,0.37037037037037035,0.0005619221345791459,0.0005619221345791459,0.040816326530612235,1.9533455619459554,0.7082626127068032,8,1.8355066935339703,0.9821509834425592,2,4.242640687119285,0.7878679656440357,5.0,3.2,0.7689339828220179,3,9.5,9.5,9.192388155425117,2,0.8837209302325582,1.0,0.08139534883720928,3,3.0
raw,gaus4,1828113234.2193656,0.650101498240463,308.7327707870962,-33.01209041089257,1121,127,24495.0526298573,,False,15.444185106782495,188610.9997988787,0.013304777220253881,1.8002188338572615e-06,0.27607619464844446,4269.7679744841935,,,,[],[],11,67088.57690650245,18990.495308863166,149799.7258220441,"[38, 166, 352, 409, 465, 576, 640, 792, 905, 1019, 1087]","[149799.7258220441, 54256.01864564883, 48012.89000277469, 18990.495308863166, 52978.22029580145, 46089.297242535074, 84284.25902632199, 89616.82941314166, 52337.40912569224, 26601.764056319855, 115007.437032384]","[0, 100, 282, 282, 282, 481, 282, 703, 815, 927, 703]","[703, 703, 369, 441, 481, 593, 703, 927, 927, 1032, 1120]",1657624130193.392,124673.16486829496,-124673.16486829496,0.0,,,,CWT,mdp.39015035518128,1657349677160.392,,0.0,-154.0,153.0,0.0,-154.0,,123817.16486829496,66834.5891016244,696320.3459715269,66834.58910162441,,0.0,66834.5891016244,,,18980.495308863166,0.0,-154.0,148950.7258220441,123817.16486829496,,3767.7679744841935,0.051770433202935104,0.8035224093605434,0.6821476126695474,0.043479580654503656,0.8847780126849907,0.6199192145277705,0.034610811160394744,,0.5222427252652486,0.6633979579398186,0.6633979579398186,0.6633979579398188,,0.13542528124909534,0.7672102285042419,0.48406413575701923,,,,,0.2,,0.049503590466602715,0.2653061224489796,0.32500000000000007,0.14415696295017605,0.14415696295017605,0.5652173913043478,1.7815694733997292,0.6145837676766559,5,1.4761813875884944,0.7769375724149971,4,0,0.3994626624796676,0.6293111835571503,6,0,0.4457468677515266,0.7800570185651715,4,0.9574271077563381,0.9042572892243662,4.75,4.615384615384615,0.7146286446121831,2,gaus,1.0,1.0,0.0,1,1.75,,0.054533454119976135,0.1257522472788529,0.8160491820446586,0.6825890058893994,0.047931821519252835,0.9033259423503339,0.5108431966760241,0.04001629270428386,,0.5392797926119269,0.6805304106726467,0.6805304106726467,0.6805304106726471,,0.13623478444971596,0.746024105440909,0.471575647224992,,,,,0.8974358974358974,,0.04987190888375201,0.1203703703703703,0.12037037037037035,0.14463788009641976,0.14463788009641976,0.13265306122448978,1.9435487277205437,0.7047103833727201,9,1.4906498060430267,0.7976234454121446,10,0.7071067811865476,0.9646446609406726,9.5,9.473684210526315,0.7448223304703363,4,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,3.5
smoothed,gaus8,1523136997.715354,0.6380973118770502,330.6876226498022,-32.55930498079591,1121,127,24450.35958515544,,False,15.74553403171444,166435.91051688496,0.011908543036262022,5.877946974508724e-06,0.4582893595447679,5041.055750562978,,,,[],[],11,74586.79159676483,4637.953825261401,127666.46791311825,"[36, 166, 233, 326, 464, 575, 642, 792, 905, 967, 1089]","[127666.46791311825, 78610.7317130353, 4637.953825261401, 67323.82616259424, 58174.51662705655, 53764.82205677549, 99860.04125513235, 96179.00931900024, 82703.36947712238, 58569.67089670858, 92964.29831860845]","[0, 98, 221, 281, 369, 369, 98, 703, 814, 926, 703]","[703, 281, 281, 369, 481, 592, 703, 1033, 1033, 1033, 1120]",1251031057256.8694,102052.18933574478,-102052.18933574478,0.0,,,,CWT,mdp.39015035518128,1250769456777.1494,,0.0,-115.5,119.0,0.0,-120.0,,101268.18933574478,74472.22851984175,805561.5075644132,74472.22851984177,,0.0,74472.22851984175,,,4635.953825261401,0.0,-120.0,126882.46791311825,101268.18933574478,,4561.655750562978,0.0535314846695132,0.9010017263839734,0.9015018565172415,0.019644640081395683,0.5792309576291974,0.8442229931114809,0.01946045708667543,,0.03751344375252008,1.0,1.0,1.0,,0.1712277325894077,0.9541017556585694,0.21861648350629076,,,,,0.2,,0.02116355025589641,0.55,0.325,0.07416561195971152,0.07416561195971152,0.4333333333333333,1.8776417055813892,0.6576019326853629,5,1.6881927830784191,0.8885225174096943,3,0,0.4328062516439602,0.7370890562772804,6,0,0.4539048021086518,0.9006504252060251,5,1.2583057392117916,0.8741694260788209,4.75,4.444444444444445,0.6995847130394104,3,gaus,0.9166666666666666,1.0,0.058333333333333355,1,2.5,0.3126443013897369,0.05353148466951321,0.42808358798352475,0.8515793394775014,0.8821430426478655,0.019644640081395687,0.5243902439024417,0.8446322763011143,0.019460457086675438,,0.03362652617655115,0.9594878924665815,0.9594878924665815,0.959487892466582,,0.16912499956267715,0.955512674891787,0.2340644354335476,,,,,0.02564102564102566,,0.021163550255896415,0.8333333333333333,0.75,0.07416456549782593,0.07416456549782593,0.8265306122448979,1.9271215833826965,0.6987540731351989,10,1.6617191577631354,0.8891599854970508,3,4.949747468305833,0.7525126265847084,6.5,4.615384615384615,0.7137563132923542,5,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,4.25
raw,gaus8,1565220314.9689858,0.6436603988283802,341.41247125773356,-31.85472547551999,1121,127,24610.557894191228,,False,15.772358115211466,171372.08654706978,0.011701602041664969,1.1676607990537468e-06,0.37219664492207233,5063.7544398729015,,,,[],[],12,71334.5095313115,5696.656020291951,125500.56417859156,"[35, 165, 233, 325, 409, 465, 576, 642, 791, 905, 967, 1090]","[125500.56417859156, 80538.04204498048, 5696.656020291951, 69153.97528240354, 25789.455243678512, 61418.718725954895, 55244.0835187407, 101501.74728963061, 98776.51249615423, 84066.83958483784, 60365.226854866065, 87962.29313560762]","[0, 99, 223, 283, 369, 369, 481, 99, 704, 813, 927, 704]","[704, 283, 283, 369, 441, 481, 592, 704, 1033, 1033, 1033, 1120]",1268179667972.91,102293.19457706985,-102293.19457706985,0.0,,,,CWT,mdp.39015035518128,1267905214939.91,,0.0,-144.5,152.0,0.0,-153.5,,101437.19457706985,71080.52172643345,814360.1143757381,71080.52172643346,,0.0,71080.52172643345,,,5686.656020291951,0.0,-149.0,124651.56417859156,101437.19457706985,,4561.7544398729015,0.05439044250113462,0.9005256647573929,0.8997668288926713,0.01876363674668341,0.6424418604651189,0.8335951690944474,0.018399631865134644,,0.03629828445440947,0.8267931165515964,0.8267931165515964,0.8267931165515968,,0.16835041286388003,1.0,0.21561692727576456,,,,,0.0,,0.021640812901108794,0.653061224489796,0.5750000000000001,0.0741725221311964,0.0741725221311964,0.6086956521739131,1.7320216284893768,0.5974913659152171,6,1.6136724289943338,0.8493012784180705,2,0,0.42195626486257537,0.6647474755254195,5,0,0.4811261763317977,0.8419708085806459,2,2.0615528128088303,0.793844718719117,3.75,2.926829268292683,0.7094223593595586,3,gaus,1.0,1.0,0.0,1,2.5,,0.05712295651352025,0.07885306417021486,0.9068678251097877,0.8999060200515064,0.02354795544886934,0.7000000000000025,0.6869224423674031,0.024036187166754514,,0.07066437765304301,0.8356090426984428,0.8356090426984428,0.8356090426984433,,0.1691290881917385,0.9723855049421883,0.21005417365555837,,,,,0.8717948717948718,,0.022373494729420063,0.2962962962962963,0.21296296296296297,0.07469276508381242,0.07469276508381242,0.1428571428571428,1.9183109917327925,0.6955594450145928,11,1.611023940834845,0.8620337661608025,5,4.242640687119285,0.7878679656440357,8.0,6.875,0.6939339828220179,6,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,5.0
smoothed,mexh,7416131720.326252,0.6352455274045249,394.7060869075221,-40.786710645366384,1121,127,62644.2414566621,,False,15.203751627220894,516296.69751531334,0.019585016079395844,4.6726842075524215e-06,0.17889828063032345,24799.889809627664,,,,[],[],8,67794.76679810556,15517.569393479227,198833.06023093016,"[126, 325, 465, 574, 640, 794, 907, 1058]","[198833.06023093016, 15517.569393479227, 59635.660915070475, 21474.719633469795, 16154.694283003233, 34387.903673670226, 23998.329153441082, 172356.1971017802]","[0, 283, 368, 482, 593, 702, 702, 702]","[702, 368, 702, 702, 702, 813, 925, 1120]",8317400398548.636,162072.91870058904,-162072.91870058904,0.0,,,,CWT,mdp.39015035518128,8317138798068.916,,0.0,-117.0,122.0,0.0,-121.5,,161288.91870058904,67680.20372118248,527464.9343848445,67680.20372118248,,0.0,67680.20372118248,,,15515.569393479227,0.0,-117.0,198049.06023093016,161288.91870058904,,24320.489809627663,0.909796773488519,0.21792717349158597,0.5348588719223804,0.5662321802835203,0.479794268919912,0.33106929934999024,0.3437739574804024,,0.4653566361440886,0.7414535214374873,0.7414535214374873,0.7414535214374869,,1.0,0.4038905400674507,0.9999999999999998,,,,,0.8,,0.5201151840945228,0.4750000000000001,0.47500000000000003,0.2617537097060174,0.2617537097060174,0.3333333333333333,2.8552861727670256,1.0,1,1.4776698055117876,0.7777209502693619,7,0,0.5871831198117068,1.0,1,0,0.4485873710200423,0.890099431806723,6,3.2015621187164243,0.6798437881283576,3.75,1.731958762886598,0.6524218940641788,5,mexh,0.8333333333333334,,,2,4.25,0.20524644322402769,0.909796773488519,0.33872287150939845,0.20597327732208526,0.5233733344572319,0.5662321802835203,0.43436807095343677,0.332826825035419,0.3437739574804024,,0.4171391784226645,0.7114156766459802,0.7114156766459802,0.71141567664598,,0.9877196702021818,0.4222150384048001,1.0,,,,,0.10256410256410259,,0.5201151840945228,0.8055555555555556,0.8055555555555556,0.26175001641375734,0.26175001641375734,0.7959183673469388,2.6964612410305775,0.9777085636257666,2,1.4873301586507057,0.7958471539049896,11,6.363961030678928,0.6818019484660536,6.5,3.3846153846153846,0.6784009742330268,7,9.5,9.5,3.5355339059327378,2,0.8837209302325582,0.38461538461538464,0.2660107334525939,1,5.5
raw,gaus2,3675760561.825251,0.6456763154382688,355.20294858242033,-36.766448034985494,1121,127,42695.40176264517,,False,15.255728765523624,299745.79625764803,0.01963374607548888,1.8475306820460604e-06,0.201190076315391,17225.860826919572,,,,[],[],9,70701.68019243563,22662.46868065001,181582.04685019495,"[42, 163, 465, 576, 641, 793, 905, 1019, 1081]","[181582.04685019495, 28006.20507486885, 78435.96496274331, 39221.36472967581, 33430.602214357255, 59145.517300672705, 47737.624880202646, 22662.46868065001, 146093.32703855511]","[0, 99, 283, 481, 593, 703, 703, 703, 703]","[703, 703, 703, 703, 703, 814, 926, 1032, 1120]",3937295322516.903,148930.8543423314,-148930.8543423314,0.0,,,,CWT,mdp.39015035518128,3937020869483.903,,0.0,-155.0,155.0,0.0,-155.0,,148074.8543423314,70447.69238755757,594661.1217319206,70447.69238755759,,0.0,70447.69238755757,,,22652.46868065001,0.0,-155.0,180733.04685019495,148074.8543423314,,16723.860826919572,0.46460948632628474,0.488855098877565,0.5571777942394328,0.21718660875079226,0.7182875264270643,0.4534472226357545,0.13912007372346824,,0.6564684374986804,0.802440104071927,0.802440104071927,0.8024401040719275,,0.6726901855960062,0.5667250199926867,0.8351822312803316,,,,,0.6000000000000001,,0.2126025108929353,0.22448979591836735,0.275,0.22001322242280458,0.22001322242280458,0.4782608695652174,2.53634304126932,0.874956203335227,2,1.3442200358340517,0.707484229386343,5,0,0.5263404148432584,0.8291936657179617,2,0,0.4340976872829089,0.7596709527450904,7,2.449489742783178,0.7550510257216823,4.0,2.9787234042553195,0.6775255128608411,4,gaus,1.0,1.0,0.0,1,3.25,,0.46256548551240556,0.12926004721076553,0.5214440367007845,0.5577927297472773,0.21930496123754062,0.7636363636363664,0.3736622826114011,0.14303588276554374,,0.6687189476961317,0.8124955557803425,0.8124955557803425,0.8124955557803428,,0.6729966464912974,0.5510751947289604,0.8136351614872228,,,,,0.9487179487179487,,0.21083797378756225,0.1018518518518518,0.1018518518518518,0.22045151425780427,0.22045151425780427,0.11224489795918363,2.566621307911178,0.9306299657287259,3,1.3910967389351556,0.7443541530095839,12,6.363961030678928,0.6818019484660536,7.5,4.800000000000001,0.6534009742330268,8,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,6.5
smoothed,gaus6,1557831465.1584456,0.643611230130578,313.7291109366292,-32.90352650254706,1121,127,24108.61326376529,,False,15.61271170243814,167273.50521200153,0.011452050018720223,6.864025186916174e-06,0.4059733178858165,3931.770028428998,,,,[],[],11,70025.48576406097,3684.025250668462,136868.86992258194,"[36, 166, 232, 326, 464, 575, 642, 792, 904, 967, 1088]","[136868.86992258194, 75886.76653938639, 3684.025250668462, 58566.672811165925, 55363.8125566239, 48888.31782373521, 85351.21849835335, 88198.04369871455, 66727.19327447048, 46539.99808311849, 104205.42494585192]","[0, 98, 221, 282, 282, 282, 98, 703, 814, 926, 703]","[703, 282, 282, 369, 481, 592, 703, 926, 926, 1032, 1120]",1354772159097.4854,112116.8018833167,-112116.8018833167,0.0,,,,CWT,mdp.39015035518128,1354510558617.7654,,0.0,-106.5,119.0,0.0,-115.5,,111332.8018833167,69910.92268713789,755387.1434046708,69910.92268713789,,0.0,69910.92268713789,,,3682.025250668462,0.0,-106.5,136084.86992258194,111332.8018833167,,3452.370028428998,0.04586990385475265,0.8724229773040979,0.8116163696081072,0.02286262423223509,0.7714915503306393,0.7481348498372575,0.020236889535178697,,0.0,0.8263684842662787,0.8263684842662787,0.8263684842662783,,0.1246994181964129,0.8548322911692761,0.3196555386043921,,,,,0.2,,0.028488640377796606,1.0,1.0,0.10562143634458597,0.10562143634458597,0.7333333333333334,1.876484821218091,0.6571967598608901,6,1.6905529270182444,0.889764698430655,2,0,0.49652553908351577,0.8456059486906531,4,0,0.4616432942035996,0.9160053546171923,4,1.632993161855452,0.8367006838144548,4.0,3.428571428571429,0.7183503419072275,2,gaus,0.9166666666666666,1.0,0.058333333333333355,1,1.75,0.40051118892652826,0.045869903854752654,0.5011935005902004,0.824568212248915,0.7941877529957337,0.022862624232235097,0.6984478935698445,0.7487965917340569,0.020236889535178708,,0.0,0.7928905553694553,0.7928905553694553,0.7928905553694552,,0.12316806821536491,0.859294769317847,0.3331059484374225,,,,,0.02564102564102566,,0.028488640377796602,1.0,1.0,0.10561994604733749,0.10561994604733749,0.9183673469387754,1.8218080710698255,0.6605684981723455,13,1.6543776872324514,0.8852316792004699,4,6.363961030678928,0.6818019484660536,8.5,6.117647058823529,0.6284009742330268,9,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,7.25
smoothed,gaus5,1649066657.2072265,0.6452970140552234,307.5576424508826,-33.41513052947927,1121,127,24818.030757726036,,False,15.526823976097667,179832.71294105332,0.01130321678101971,6.8738219882722845e-06,0.0117447698681844,0.0,,,,[],[],10,66007.35881363146,25136.277893479742,138503.1451353475,"[63, 174, 273, 359, 473, 584, 683, 805, 916, 977]","[97385.16045634035, 27233.537195440378, 45998.50860051616, 57209.44481248533, 55282.79117636617, 40641.96821469002, 138503.1451353475, 117733.189820066, 54949.56483158297, 25136.277893479742]","[4, 155, 155, 293, 391, 563, 4, 720, 845, 946]","[391, 185, 293, 391, 614, 614, 1047, 1047, 1047, 1047]",1512050510994.512,158864.65136897753,-158864.65136897753,0.0,,,,CWT,mdp.39015035518128,1511788910514.792,,0.0,-125.0,120.0,0.0,-125.0,,158080.65136897753,65892.79573670839,645180.3881363147,65892.79573670839,,0.0,65892.79573670839,,,25134.277893479742,0.0,-125.0,137719.1451353475,158080.65136897753,,479.4,0.06177427244978462,0.8299474137787021,0.7534931598760107,0.03132487840844747,0.8302718589272597,0.024060779943903488,0.031879007692304534,,0.8436143903377193,0.673413716837316,0.673413716837316,0.6734137168373157,,0.0,0.6367893570573141,0.3375992910179757,,,,,0.4,,0.039593960076826425,0.07500000000000007,0.07500000000000001,0.2517266278600056,0.2517266278600056,0.09999999999999998,1.661838617474961,0.5820217368490571,7,1.3838096547619518,0.7283208709273431,8,0,0.35937795748012824,0.6120372765405291,8,0,0.3705169409646261,0.735189931623474,9,0.816496580927726,0.9183503419072274,8.0,7.937007874015748,0.5591751709536137,7,gaus,0.9166666666666666,1.0,0.058333333333333355,1,5.5,0.4013841566405963,0.06177427244978463,0.5019198560475647,0.7844225485152182,0.7373126786840581,0.031324878408447485,0.7516629711751663,0.02662492933187327,0.03187900769230454,,0.7562041375553799,0.6461323079263237,0.6461323079263237,0.6461323079263236,,0.0,0.6479545092148792,0.3506949528702405,,,,,0.05128205128205132,,0.039593960076826425,0.6574074074074073,0.6574074074074074,0.251723076047856,0.251723076047856,0.7244897959183674,1.725083521078396,0.6254971908602013,15,1.3481473094843264,0.7213725836576287,15,0.0,1.0,15.0,15.0,0.625,10,10.75,10.5,6.126445407684078,16,1.0,0.6664693988219376,0.10005918035341872,2,8.0
